PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT
1627777,Georges Niang,NBA,2024-25,Wing,F,79,21.5,9.9,1.4,3.4,0.4,0.2,1.0,7.8,0.7,5.2,0.177
203507,Giannis Antetokounmpo,NBA,2024-25,Wing,F,67,34.2,30.4,6.5,11.9,0.9,1.2,3.1,19.7,10.6,0.9,0.346
1629048,Goga Bitadze,NBA,2024-25,Big,C-F,70,20.4,7.2,2.0,6.6,0.7,1.4,1.0,4.8,1.9,0.4,0.142
1641711,Gradey Dick,NBA,2024-25,Wing,G-F,54,29.4,14.4,1.8,3.6,0.9,0.2,1.5,12.0,2.9,6.0,0.209
1629684,Grant Williams,NBA,2024-25,Wing,F,16,29.9,10.4,2.3,5.1,1.1,0.8,1.8,7.7,2.3,4.6,0.146
1628960,Grayson Allen,NBA,2024-25,Guard,G,64,24.1,10.6,2.1,3.0,0.8,0.3,1.2,7.6,1.8,5.5,0.169
1627824,Guerschon Yabusele,NBA,2024-25,Wing,F,70,27.1,11.0,2.1,5.6,0.8,0.3,1.2,8.0,2.0,3.9,0.163
1630611,Gui Santos,NBA,2024-25,Wing,F,56,13.6,4.1,1.4,3.1,0.4,0.2,0.8,3.2,0.8,1.8,0.126
203084,Harrison Barnes,NBA,2024-25,Wing,F,82,27.2,12.3,1.7,3.8,0.5,0.2,0.6,8.3,2.4,4.4,0.157
1631127,Harrison Ingram,NBA,2024-25,Wing,F,5,7.0,0.8,0.6,1.8,0.6,0.0,0.2,0.8,0.0,0.2,0.06
1629312,Haywood Highsmith,NBA,2024-25,Wing,F,74,24.6,6.5,1.5,3.4,0.9,0.5,0.7,5.3,0.6,3.1,0.111
1630529,Herbert Jones,NBA,2024-25,Wing,F,20,32.4,10.3,3.3,3.9,1.9,0.5,1.8,8.6,2.0,3.6,0.146
1641816,Hunter Tyson,NBA,2024-25,Wing,F,51,7.8,2.6,0.4,1.5,0.2,0.1,0.3,2.4,0.5,1.5,0.146
1630193,Immanuel Quickley,NBA,2024-25,Guard,G,33,27.8,17.1,5.8,3.5,0.7,0.1,1.8,13.3,3.9,6.8,0.246
1642403,Isaac Jones,NBA,2024-25,Wing,F,40,7.6,3.4,0.3,1.4,0.1,0.3,0.4,2.1,0.9,0.2,0.152
1630171,Isaac Okoro,NBA,2024-25,Wing,F-G,55,19.1,6.1,1.2,2.4,0.6,0.3,0.4,4.9,0.8,2.7,0.124
1642268,Isaiah Collier,NBA,2024-25,Guard,G,71,25.9,8.7,6.3,3.3,0.9,0.2,2.9,7.8,2.2,2.4,0.186
1642384,Isaiah Crawford,NBA,2024-25,Wing,F,15,3.0,0.9,0.1,0.5,0.1,0.1,0.1,0.7,0.3,0.3,0.122
1628392,Isaiah Hartenstein,NBA,2024-25,Big,C-F,57,27.9,11.2,3.8,10.7,0.8,1.1,1.7,8.4,2.1,0.3,0.165
1630543,Isaiah Jackson,NBA,2024-25,Wing,F,5,16.8,7.0,1.0,5.6,0.6,1.6,1.0,4.6,2.8,0.0,0.164
1630198,Isaiah Joe,NBA,2024-25,Guard,G,74,21.7,10.2,1.6,2.6,0.6,0.1,0.5,7.9,0.8,6.3,0.166
1630600,Isaiah Mobley,NBA,2024-25,,,1,17.4,6.0,5.0,4.0,1.0,1.0,0.0,7.0,2.0,3.0,0.17
1641815,Isaiah Stevens,NBA,2024-25,Guard,G,3,1.8,0.0,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.3,0.143
1630191,Isaiah Stewart,NBA,2024-25,Big,F-C,72,19.9,6.0,1.7,5.5,0.4,1.4,0.9,4.4,1.2,0.7,0.121
1631209,Isaiah Wong,NBA,2024-25,,,20,13.3,6.0,1.4,1.6,0.6,0.0,0.9,5.3,1.7,1.7,0.22
1627826,Ivica Zubac,NBA,2024-25,Big,C,80,32.8,16.8,2.7,12.6,0.7,1.1,1.6,11.8,3.0,0.0,0.192
1631120,JD Davison,NBA,2024-25,Guard,G,16,5.8,2.1,0.8,0.8,0.3,0.1,0.8,2.1,0.4,1.1,0.228
1630550,JT Thor,NBA,2024-25,Wing,F,20,12.5,3.6,0.3,2.4,0.4,0.5,0.5,3.0,1.1,1.1,0.132
1629630,Ja Morant,NBA,2024-25,Guard,G,50,30.4,23.2,7.3,4.1,1.2,0.2,3.7,17.8,6.4,5.7,0.312
1642266,Ja'Kobe Walter,NBA,2024-25,Guard,G,52,21.2,8.6,1.6,3.1,0.8,0.2,1.0,7.6,1.6,3.6,0.179
1631095,Jabari Smith Jr.,NBA,2024-25,Wing,F,57,30.1,12.2,1.1,7.0,0.4,0.7,1.1,9.9,2.2,4.9,0.16
1631133,Jabari Walker,NBA,2024-25,Wing,F,60,12.5,5.2,0.6,3.5,0.6,0.1,0.6,3.8,1.2,1.2,0.156
1629098,Jack McVeigh,NBA,2024-25,Wing,G-F,9,4.8,1.6,0.1,0.6,0.0,0.2,0.2,1.9,0.0,1.4,0.176
1642050,Jackson Rowe,NBA,2024-25,Wing,F,6,8.6,3.7,0.7,1.8,0.7,0.0,0.2,2.8,1.0,1.7,0.142
1631210,Jacob Toppin,NBA,2024-25,Wing,F,17,4.4,1.4,0.4,0.9,0.1,0.0,0.2,1.3,0.0,0.6,0.14
1630702,Jaden Hardy,NBA,2024-25,Guard,G,57,15.9,8.7,1.4,1.6,0.5,0.1,1.4,7.3,1.5,3.5,0.244
1631093,Jaden Ivey,NBA,2024-25,Guard,G,30,29.9,17.6,4.0,4.1,0.9,0.4,3.0,13.8,3.9,5.1,0.256
1630183,Jaden McDaniels,NBA,2024-25,Wing,F,82,31.9,12.2,2.0,5.7,1.3,0.9,1.2,10.2,1.6,3.7,0.16
1630531,Jaden Springer,NBA,2024-25,Guard,G,43,8.5,2.5,0.8,1.3,0.6,0.1,0.4,2.1,0.9,1.1,0.139
203109,Jae Crowder,NBA,2024-25,Wing,F,9,11.4,2.6,0.7,2.2,0.3,0.0,0.4,2.4,0.7,1.7,0.113
1630256,Jae'Sean Tate,NBA,2024-25,Wing,F,52,11.3,3.6,0.9,2.3,0.5,0.1,0.4,2.8,0.9,0.9,0.126
1626143,Jahlil Okafor,NBA,2024-25,,,1,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642443,Jahmir Young,NBA,2024-25,Guard,G,6,4.9,1.8,1.0,0.5,0.0,0.0,0.2,0.8,0.3,0.3,0.092
1631170,Jaime Jaquez Jr.,NBA,2024-25,Guard,G,66,20.7,8.6,2.5,4.4,0.9,0.2,1.5,7.0,2.2,1.8,0.194
1631222,Jake LaRavia,NBA,2024-25,Wing,F,66,20.4,6.9,2.4,3.9,0.9,0.3,1.3,5.1,1.7,2.2,0.14
1627751,Jakob Poeltl,NBA,2024-25,Big,C,57,29.6,14.5,2.8,9.6,1.2,1.2,1.9,10.2,2.5,0.1,0.184
1641779,Jalen Bridges,NBA,2024-25,Wing,F,8,3.8,1.1,0.0,0.5,0.0,0.0,0.5,0.9,0.5,0.9,0.197
1628973,Jalen Brunson,NBA,2024-25,Guard,G,65,35.4,26.0,7.3,2.9,0.9,0.1,2.5,18.5,6.9,6.1,0.289
1631105,Jalen Duren,NBA,2024-25,Big,C,78,26.1,11.8,2.7,10.3,0.7,1.1,1.7,7.0,3.1,0.0,0.161
1630224,Jalen Green,NBA,2024-25,Guard,G,82,32.9,21.0,3.4,4.6,0.9,0.3,2.5,17.5,4.1,8.1,0.267
1641720,Jalen Hood-Schifino,NBA,2024-25,Guard,G,15,21.0,7.1,2.5,1.8,0.3,0.5,1.2,6.5,1.4,3.1,0.164
1630552,Jalen Johnson,NBA,2024-25,Wing,F,36,35.7,18.9,5.0,10.0,1.6,1.0,2.9,15.1,3.5,3.9,0.214
1629667,Jalen McDaniels,NBA,2024-25,,,4,1.8,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1629618,Jalen Pickett,NBA,2024-25,Guard,G,49,13.6,4.1,2.2,1.4,0.4,0.1,0.5,3.7,0.2,2.1,0.13
1630188,Jalen Smith,NBA,2024-25,Big,F-C,64,15.0,8.2,1.0,5.6,0.3,0.7,0.6,6.4,1.4,3.5,0.201
1630591,Jalen Suggs,NBA,2024-25,Guard,G,35,28.6,16.2,3.7,4.0,1.5,0.9,2.9,13.7,3.1,6.9,0.268
1631114,Jalen Williams,NBA,2024-25,Wing,G-F,69,32.4,21.6,5.1,5.3,1.6,0.7,2.2,16.9,4.3,4.9,0.27
1630592,Jalen Wilson,NBA,2024-25,Wing,F,79,25.7,9.5,1.8,3.4,0.5,0.1,1.0,7.8,2.1,4.6,0.161
1631288,Jamal Cain,NBA,2024-25,Wing,F,37,13.6,5.3,0.6,2.3,0.6,0.2,0.6,4.3,1.4,2.2,0.167
1627750,Jamal Murray,NBA,2024-25,Guard,G,67,36.1,21.4,6.0,3.9,1.4,0.5,2.1,16.7,3.7,5.9,0.235
1642347,Jamal Shead,NBA,2024-25,Guard,G,75,19.6,7.1,4.2,1.5,0.8,0.1,1.6,6.7,0.9,3.0,0.179
1631123,Jamaree Bouyea,NBA,2024-25,Guard,G,5,12.3,3.4,2.0,1.0,0.8,0.4,1.6,2.4,1.2,1.0,0.163
201935,James Harden,NBA,2024-25,Guard,G,79,35.3,22.8,8.7,5.8,1.5,0.7,4.3,16.4,7.3,8.5,0.286
201949,James Johnson,NBA,2024-25,Wing,F,12,3.1,0.7,0.3,0.5,0.0,0.2,0.3,0.9,0.1,0.3,0.165
1630164,James Wiseman,NBA,2024-25,,,1,4.6,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.455
1642419,Jamison Battle,NBA,2024-25,Wing,F,59,17.7,7.1,0.9,2.7,0.3,0.2,0.5,5.9,0.3,4.4,0.147
1641716,Jarace Walker,NBA,2024-25,Wing,F,75,15.8,6.1,1.5,3.1,0.7,0.3,1.0,4.8,0.9,2.5,0.165
1630215,Jared Butler,NBA,2024-25,Guard,G,60,17.4,9.0,3.7,1.8,0.7,0.2,1.3,7.6,1.5,2.8,0.222
1642272,Jared McCain,NBA,2024-25,Guard,G,23,25.7,15.3,2.6,2.4,0.7,0.0,1.6,11.9,2.4,5.8,0.243
1631197,Jared Rhoden,NBA,2024-25,Guard,G,14,16.2,8.4,1.1,3.0,0.7,0.1,0.6,6.2,1.8,2.8,0.183
1628991,Jaren Jackson Jr.,NBA,2024-25,Big,F-C,74,29.8,22.2,2.0,5.6,1.2,1.5,2.1,16.4,5.4,5.3,0.274
1629020,Jarred Vanderbilt,NBA,2024-25,Wing,F,36,16.1,4.1,1.1,5.1,1.0,0.3,0.8,3.4,1.0,0.9,0.116
1628386,Jarrett Allen,NBA,2024-25,Big,C,82,28.0,13.5,1.9,9.7,0.9,0.9,1.2,7.8,3.4,0.1,0.156
1629750,Javonte Green,NBA,2024-25,Guard,G,68,18.5,5.1,0.8,3.2,1.0,0.5,0.5,4.2,1.1,2.1,0.113
1629637,Jaxson Hayes,NBA,2024-25,Big,C-F,56,19.5,6.8,1.0,4.8,0.6,0.9,0.8,4.0,1.8,0.1,0.12
1630643,Jay Huff,NBA,2024-25,Big,C,64,11.7,6.9,0.6,2.0,0.3,0.9,0.5,4.8,0.9,3.1,0.194
1627759,Jaylen Brown,NBA,2024-25,Wing,G-F,63,34.3,22.2,4.5,5.8,1.2,0.3,2.6,17.7,5.1,5.7,0.282
1641740,Jaylen Clark,NBA,2024-25,Guard,G,40,13.0,4.1,0.7,1.3,0.9,0.1,0.2,3.0,0.9,1.3,0.115
1641798,Jaylen Martin,NBA,2024-25,Guard,G,16,14.9,4.9,1.1,2.8,0.6,0.0,0.8,4.6,0.6,1.4,0.155
1629669,Jaylen Nowell,NBA,2024-25,,,8,21.0,8.4,2.3,2.5,0.1,0.5,1.0,9.1,1.4,3.4,0.215
1631301,Jaylen Sims,NBA,2024-25,,,6,18.6,7.0,2.0,1.0,0.5,0.2,1.3,4.7,2.5,2.5,0.159
1642377,Jaylen Wells,NBA,2024-25,Wing,F,79,25.9,10.4,1.7,3.4,0.6,0.1,0.9,8.6,1.7,5.0,0.156
1631119,Jaylin Williams,NBA,2024-25,Wing,F,47,16.7,5.9,2.6,5.6,0.5,0.6,0.7,4.7,0.6,3.3,0.141
1642281,Jaylon Tyson,NBA,2024-25,Wing,G-F,47,9.6,3.6,0.9,2.0,0.3,0.1,0.6,3.2,0.5,1.2,0.164
1628369,Jayson Tatum,NBA,2024-25,Wing,F-G,72,36.4,26.8,6.0,8.7,1.1,0.5,2.9,20.3,6.1,10.1,0.301
1641789,Jazian Gortman,NBA,2024-25,,,16,3.5,1.5,0.4,0.3,0.1,0.1,0.3,1.4,0.3,0.7,0.195
1630288,Jeff Dowtin Jr.,NBA,2024-25,Guard,G,41,15.1,7.0,1.9,1.5,0.6,0.3,0.4,5.6,1.1,1.7,0.176
201145,Jeff Green,NBA,2024-25,Wing,F,32,12.4,5.4,0.6,1.8,0.2,0.1,0.3,3.8,0.8,2.5,0.144
203924,Jerami Grant,NBA,2024-25,Wing,F,47,32.4,14.4,2.1,3.5,0.9,1.0,1.4,12.2,3.5,6.3,0.192
1630526,Jeremiah Robinson-Earl,NBA,2024-25,Wing,F,66,18.8,6.3,1.3,4.8,0.6,0.1,0.8,5.3,0.8,2.5,0.14
1631110,Jeremy Sochan,NBA,2024-25,Wing,F,54,25.3,11.4,2.4,6.5,0.8,0.5,1.6,8.7,2.3,1.7,0.184
1630579,Jericho Sims,NBA,2024-25,Big,C,53,11.9,1.8,0.6,3.7,0.2,0.4,0.6,1.3,0.2,0.0,0.074
1642399,Jesse Edwards,NBA,2024-25,Big,C,2,2.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641724,Jett Howard,NBA,2024-25,Guard,G,60,11.7,4.5,0.7,1.2,0.2,0.2,0.6,4.4,0.4,3.1,0.181
1628975,Jevon Carter,NBA,2024-25,Guard,G,36,8.9,4.3,1.1,1.1,0.4,0.1,0.3,4.1,0.3,2.9,0.2
202710,Jimmy Butler III,NBA,2024-25,Wing,F,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,10.9,7.1,1.9,0.203
1629111,Jock Landale,NBA,2024-25,Big,C,42,11.9,4.8,0.9,3.3,0.3,0.2,0.5,3.6,1.0,0.6,0.148
204060,Joe Ingles,NBA,2024-25,Wing,F-G,19,6.0,0.8,1.2,0.6,0.1,0.0,0.5,1.2,0.0,0.8,0.113
203954,Joel Embiid,NBA,2024-25,Big,C-F,19,30.2,23.8,4.5,8.2,0.7,0.9,3.3,16.6,8.9,4.1,0.342
1628381,John Collins,NBA,2024-25,Big,F-C,40,30.5,19.0,2.0,8.2,1.0,1.0,2.6,13.3,4.1,3.7,0.234
1629723,John Konchar,NBA,2024-25,Guard,G,46,12.1,2.4,0.9,3.3,0.7,0.3,0.3,2.0,0.2,1.3,0.077
1631098,Johnny Davis,NBA,2024-25,,,34,7.1,2.4,0.3,1.1,0.4,0.2,0.2,2.3,0.4,0.9,0.15
1642277,Johnny Furphy,NBA,2024-25,Guard,G,50,7.6,2.1,0.4,1.4,0.4,0.2,0.2,1.8,0.4,1.0,0.118
1630548,Johnny Juzang,NBA,2024-25,Guard,G,64,19.8,8.9,1.1,2.9,0.6,0.1,0.6,7.4,0.8,4.9,0.174
202685,Jonas Valanciunas,NBA,2024-25,Big,C,81,18.8,10.4,2.0,7.7,0.5,0.6,1.5,7.7,2.0,0.5,0.222
1628371,Jonathan Isaac,NBA,2024-25,Wing,F,71,15.4,5.4,0.6,4.4,0.9,1.1,0.5,4.6,1.5,2.1,0.155
1630228,Jonathan Kuminga,NBA,2024-25,Wing,F,47,24.3,15.3,2.2,4.6,0.8,0.4,1.5,12.1,5.0,3.2,0.271
1642367,Jonathan Mogbo,NBA,2024-25,Wing,F,63,20.4,6.2,2.3,4.9,0.9,0.5,1.1,5.7,1.3,1.1,0.145
203903,Jordan Clarkson,NBA,2024-25,Guard,G,37,26.0,16.2,3.7,3.2,0.8,0.2,2.3,13.3,3.9,6.3,0.269
1630692,Jordan Goodwin,NBA,2024-25,Guard,G,29,18.7,5.6,1.4,3.9,1.0,0.4,0.9,5.0,0.4,2.3,0.134
1641722,Jordan Hawkins,NBA,2024-25,Guard,G,56,23.6,10.8,1.2,2.8,0.5,0.4,1.0,9.9,1.8,5.9,0.204
1629162,Jordan McLaughlin,NBA,2024-25,Guard,G,46,6.8,2.1,1.1,0.7,0.3,0.0,0.3,1.6,0.5,1.0,0.134
1641757,Jordan Miller,NBA,2024-25,Guard,G,37,11.4,4.1,0.9,1.6,0.5,0.1,0.7,3.6,0.9,1.0,0.175
1629673,Jordan Poole,NBA,2024-25,Guard,G,68,29.4,20.5,4.5,3.0,1.3,0.4,3.0,15.5,4.0,9.1,0.281
1641775,Jordan Walsh,NBA,2024-25,Guard,G,52,7.8,1.6,0.4,1.3,0.2,0.2,0.3,1.6,0.2,1.1,0.11
1630631,Jose Alvarado,NBA,2024-25,Guard,G,56,24.4,10.3,4.6,2.4,1.3,0.3,1.5,9.3,1.3,5.5,0.193
1630528,Josh Christopher,NBA,2024-25,Guard,G,14,5.0,2.0,0.6,0.6,0.4,0.2,0.4,2.2,0.4,0.8,0.235
1630581,Josh Giddey,NBA,2024-25,Guard,G,70,30.2,14.6,7.2,8.1,1.2,0.6,2.9,11.4,3.2,4.0,0.214
1630182,Josh Green,NBA,2024-25,Guard,G,68,27.8,7.4,1.6,2.5,1.1,0.2,1.0,6.2,1.1,3.6,0.115
1628404,Josh Hart,NBA,2024-25,Guard,G,77,37.6,13.6,5.9,9.6,1.5,0.4,2.1,10.0,2.7,3.3,0.151
1631169,Josh Minott,NBA,2024-25,Wing,F,46,6.0,2.6,0.4,1.0,0.3,0.3,0.2,2.0,0.4,0.9,0.16
1629006,Josh Okogie,NBA,2024-25,Guard,G,40,15.6,7.1,0.8,2.8,1.2,0.5,0.8,5.3,2.1,2.3,0.185
1626196,Josh Richardson,NBA,2024-25,,,8,18.7,4.0,1.5,1.5,1.0,0.1,1.0,4.8,0.5,2.8,0.134
201950,Jrue Holiday,NBA,2024-25,Guard,G,62,30.6,11.1,3.9,4.3,1.1,0.4,1.2,9.2,1.2,4.9,0.156
1630577,Julian Champagnie,NBA,2024-25,Wing,F,82,23.6,9.9,1.4,3.9,0.7,0.4,0.9,8.1,1.1,5.9,0.164
1641763,Julian Phillips,NBA,2024-25,Wing,F,79,14.2,4.6,0.5,2.1,0.5,0.3,0.3,3.6,1.0,1.9,0.126
1631124,Julian Strawther,NBA,2024-25,Guard,G,65,21.3,9.0,1.3,2.2,0.6,0.2,0.9,7.5,1.4,4.1,0.173
203944,Julius Randle,NBA,2024-25,Big,F-C,69,32.3,18.7,4.7,7.1,0.7,0.2,2.8,13.6,4.9,4.6,0.246
1630551,Justin Champagnie,NBA,2024-25,Wing,G-F,62,21.6,8.8,1.0,5.7,1.0,0.6,0.9,6.6,1.2,3.1,0.15
1642348,Justin Edwards,NBA,2024-25,Wing,F,44,26.2,10.1,1.6,3.4,1.0,0.4,1.1,8.6,1.0,4.3,0.165
1631303,Justin Minaya,NBA,2024-25,Wing,F,19,5.3,0.9,0.4,0.5,0.3,0.1,0.3,1.1,0.1,0.5,0.107
203994,Jusuf Nurkić,NBA,2024-25,Big,C,51,20.8,8.9,2.3,7.8,0.8,0.7,1.9,6.9,2.5,2.1,0.202
1630231,KJ Martin,NBA,2024-25,Wing,F,43,21.2,6.4,1.1,2.9,0.4,0.5,0.6,4.7,1.1,1.3,0.112
1642354,KJ Simpson,NBA,2024-25,Guard,G,36,23.4,7.8,3.1,3.0,0.9,0.2,1.6,8.4,1.4,3.6,0.188
1630539,Kai Jones,NBA,2024-25,Big,C-F,40,11.7,5.0,0.6,3.1,0.4,0.6,0.5,2.7,0.8,0.1,0.128
1626157,Karl-Anthony Towns,NBA,2024-25,Big,C-F,72,35.0,24.4,3.1,12.8,1.0,0.7,2.7,16.9,5.7,4.7,0.265
1631255,Karlo Matković,NBA,2024-25,Big,F-C,42,18.8,7.7,1.1,5.0,0.5,1.0,1.0,5.6,1.0,1.6,0.155
202695,Kawhi Leonard,NBA,2024-25,Wing,F,37,31.9,21.5,3.1,5.9,1.6,0.5,1.9,16.8,3.3,5.1,0.28
1630811,Keaton Wallace,NBA,2024-25,Guard,G,31,16.2,5.4,2.6,1.6,0.9,0.3,1.1,5.2,0.4,2.6,0.164
1631099,Keegan Murray,NBA,2024-25,Wing,F,76,34.3,12.4,1.4,6.7,0.8,0.9,0.8,10.8,0.9,5.9,0.148
1631232,Keion Brooks Jr.,NBA,2024-25,Wing,F,14,23.7,10.1,0.9,4.1,0.7,0.7,0.9,7.8,2.1,3.1,0.169
1642276,Kel'el Ware,NBA,2024-25,Big,C,64,22.2,9.3,0.9,7.4,0.6,1.1,0.9,7.3,1.0,1.7,0.169
1629640,Keldon Johnson,NBA,2024-25,Wing,F-G,77,23.9,12.7,1.6,4.8,0.6,0.3,1.0,10.0,2.5,3.6,0.207
203482,Kelly Olynyk,NBA,2024-25,Big,F-C,44,20.2,8.7,2.9,4.7,0.8,0.4,1.7,6.1,2.5,1.8,0.185
1626162,Kelly Oubre Jr.,NBA,2024-25,Wing,F-G,60,34.6,15.1,1.8,6.1,1.5,0.5,1.3,12.4,3.1,4.0,0.186
1629026,Kenrich Williams,NBA,2024-25,Wing,G-F,69,16.4,6.3,1.4,3.5,0.6,0.1,0.6,5.1,0.6,2.5,0.151
203484,Kentavious Caldwell-Pope,NBA,2024-25,Guard,G,77,29.6,8.7,1.8,2.2,1.3,0.4,0.8,7.1,1.2,4.3,0.121
1631165,Keon Ellis,NBA,2024-25,Guard,G,80,24.4,8.3,1.5,2.7,1.5,0.8,0.9,5.8,1.1,4.0,0.125
1630553,Keon Johnson,NBA,2024-25,Guard,G,79,24.4,10.6,2.2,3.8,1.0,0.4,1.5,9.9,1.8,5.1,0.212
1642352,Keshad Johnson,NBA,2024-25,Wing,F,16,6.1,2.7,0.3,1.8,0.3,0.3,0.3,1.6,0.6,0.4,0.145
1630556,Kessler Edwards,NBA,2024-25,Wing,F,40,15.2,4.2,1.1,2.9,0.5,0.5,0.4,3.4,0.3,1.4,0.11
201142,Kevin Durant,NBA,2024-25,Wing,F,62,36.5,26.6,4.2,6.0,0.8,1.2,3.1,18.1,5.8,6.0,0.283
1628989,Kevin Huerter,NBA,2024-25,Wing,G-F,69,24.3,9.9,2.3,3.0,1.0,0.3,1.0,8.8,0.7,5.7,0.171
1628995,Kevin Knox II,NBA,2024-25,Wing,F,14,6.0,3.3,0.4,1.2,0.1,0.3,0.3,2.6,0.6,1.1,0.202
201567,Kevin Love,NBA,2024-25,Big,F-C,23,10.9,5.3,1.0,4.1,0.7,0.2,0.6,5.0,1.0,2.9,0.23
1641755,Kevin McCullar Jr.,NBA,2024-25,Guard,G,4,7.3,1.5,0.5,2.0,0.3,0.3,0.0,1.8,0.5,0.3,0.118
1629645,Kevin Porter Jr.,NBA,2024-25,Wing,G-F,75,19.8,10.3,3.4,3.7,1.1,0.2,1.8,8.7,2.3,2.4,0.248
1626172,Kevon Looney,NBA,2024-25,Wing,F,76,15.0,4.5,1.6,6.1,0.6,0.5,0.5,3.7,1.3,0.1,0.125
1641718,Keyonte George,NBA,2024-25,Guard,G,67,31.5,16.8,5.6,3.8,0.7,0.1,2.7,13.7,4.3,7.6,0.237
203114,Khris Middleton,NBA,2024-25,Wing,F,37,22.8,11.9,4.1,3.7,0.9,0.2,1.5,9.1,2.3,3.6,0.208
1630165,Killian Hayes,NBA,2024-25,,,6,27.1,9.0,5.2,3.0,0.7,0.7,1.5,7.2,2.0,3.5,0.145
202691,Klay Thompson,NBA,2024-25,Guard,G,72,27.3,14.0,2.0,3.4,0.7,0.4,1.2,12.2,1.0,7.7,0.214
1641738,Kobe Brown,NBA,2024-25,Wing,F,40,6.8,1.9,0.6,1.6,0.2,0.1,0.3,1.8,0.2,0.7,0.134
1641723,Kobe Bufkin,NBA,2024-25,Guard,G,10,12.4,5.3,1.7,2.1,0.3,0.2,0.8,4.7,1.8,1.9,0.203
1627739,Kris Dunn,NBA,2024-25,Guard,G,74,24.1,6.4,2.8,3.4,1.7,0.4,1.0,5.9,0.3,3.0,0.126
1631200,Kris Murray,NBA,2024-25,Wing,F,69,15.1,4.2,1.0,2.6,0.5,0.2,0.6,4.0,0.8,1.7,0.133
204001,Kristaps Porziņģis,NBA,2024-25,Big,F-C,42,28.8,19.5,2.1,6.8,0.7,1.5,1.3,13.7,4.7,6.0,0.253
203937,Kyle Anderson,NBA,2024-25,Wing,F-G,61,16.4,5.9,2.4,3.4,0.7,0.5,0.6,5.0,1.1,1.1,0.152
1642271,Kyle Filipowski,NBA,2024-25,Big,C,72,21.1,9.6,1.9,6.1,0.7,0.3,1.4,7.2,2.0,3.1,0.184
1628398,Kyle Kuzma,NBA,2024-25,Wing,F,65,29.8,14.8,2.3,5.7,0.6,0.3,2.2,13.0,3.1,4.8,0.233
200768,Kyle Lowry,NBA,2024-25,Guard,G,35,18.8,3.9,2.7,1.9,0.9,0.3,0.6,3.3,0.9,2.5,0.1
1630283,Kylor Kelley,NBA,2024-25,,,11,11.5,3.1,0.5,3.5,0.1,0.3,0.4,2.0,0.9,0.0,0.097
202681,Kyrie Irving,NBA,2024-25,Guard,G,50,36.1,24.7,4.6,4.8,1.3,0.5,2.2,18.9,4.3,7.2,0.264
1642273,Kyshawn George,NBA,2024-25,Wing,F,68,26.5,8.7,2.5,4.2,1.0,0.7,1.4,8.0,1.4,5.2,0.156
1630163,LaMelo Ball,NBA,2024-25,Guard,G,47,32.0,25.2,7.4,4.9,1.1,0.3,3.6,21.3,4.9,11.2,0.342
1630205,Lamar Stevens,NBA,2024-25,Wing,F,17,9.1,4.4,0.5,2.2,0.3,0.2,0.6,3.7,0.6,1.6,0.21
1629013,Landry Shamet,NBA,2024-25,Guard,G,50,15.2,5.7,0.5,1.2,0.5,0.0,0.4,4.6,0.4,3.1,0.143
1626204,Larry Nance Jr.,NBA,2024-25,Big,F-C,24,19.3,8.5,1.6,4.3,0.8,0.5,0.7,6.5,0.5,3.2,0.155
1628374,Lauri Markkanen,NBA,2024-25,Big,F-C,47,31.4,19.0,1.5,5.9,0.7,0.4,1.4,14.9,3.9,8.5,0.231
2544,LeBron James,NBA,2024-25,Wing,F,70,34.9,24.4,8.2,7.8,1.0,0.6,3.7,18.1,4.7,5.7,0.291
1631159,Leonard Miller,NBA,2024-25,Wing,F,13,2.4,1.5,0.0,0.8,0.2,0.1,0.2,1.2,0.6,0.4,0.239
1631311,Lester Quiñones,NBA,2024-25,Guard,G,13,14.1,6.6,1.8,1.5,0.2,0.2,1.1,6.0,1.0,3.4,0.213
1641857,Liam Robbins,NBA,2024-25,,,13,4.4,0.7,0.2,0.9,0.2,0.2,0.5,0.6,0.8,0.2,0.128
1630322,Lindy Waters III,NBA,2024-25,Wing,F,52,15.0,4.9,1.0,2.1,0.5,0.2,0.4,4.8,0.2,3.6,0.145
1629022,Lonnie Walker IV,NBA,2024-25,Wing,G-F,20,23.8,12.4,2.5,3.2,0.5,0.3,1.3,10.6,1.5,6.4,0.214
1628366,Lonzo Ball,NBA,2024-25,Guard,G,35,22.2,7.6,3.3,3.4,1.3,0.5,1.2,6.9,0.8,5.6,0.152
1629652,Luguentz Dort,NBA,2024-25,Guard,G,71,29.2,10.1,1.6,4.1,1.1,0.5,0.7,8.4,0.6,5.8,0.133
1629029,Luka Dončić,NBA,2024-25,Wing,F-G,50,35.4,28.2,7.7,8.2,1.8,0.4,3.6,20.5,7.9,9.6,0.328
