PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT,RIM_RATE,PAINT_NON_RA_RATE,MIDRANGE_RATE,THREE_ZONE_RATE,THREE_RATE,FT_RATE,OREB_PCT,DREB_PCT
1630175,Cole Anthony,NBA,2024-25,Guard,G,67,18.4,9.4,2.9,3.0,0.7,0.5,1.5,8.1,1.7,3.3,0.238,0.1841620626151013,0.2633517495395948,0.151012891344383,0.4014732965009208,0.4014732965009208,0.2081031307550644,0.034,0.131
1631306,Cole Swider,NBA,2024-25,,,10,17.0,5.9,0.3,2.7,0.4,0.2,0.4,6.3,0.1,4.7,0.155,0.0793650793650793,0.0317460317460317,0.1428571428571428,0.746031746031746,0.746031746031746,0.0158730158730158,0.026,0.119
1630658,Colin Castleton,NBA,2024-25,Big,C,26,16.6,4.7,1.1,4.7,0.3,0.4,0.9,3.8,1.5,0.6,0.125,0.3979591836734694,0.4285714285714285,0.010204081632653,0.1632653061224489,0.1632653061224489,0.3877551020408163,0.104,0.143
1631221,Collin Gillespie,NBA,2024-25,Guard,G,33,14.0,5.9,2.4,2.4,0.6,0.2,0.5,4.8,0.7,2.7,0.17,0.1582278481012658,0.2025316455696202,0.0696202531645569,0.569620253164557,0.569620253164557,0.1392405063291139,0.048,0.124
1629012,Collin Sexton,NBA,2024-25,Guard,G,63,27.9,18.4,4.2,2.7,0.7,0.1,2.5,13.8,4.0,4.3,0.264,0.2076124567474048,0.3621683967704729,0.1176470588235294,0.3125720876585928,0.3125720876585928,0.2895040369088812,0.033,0.06
1630557,Corey Kispert,NBA,2024-25,Wing,F,61,26.3,11.6,1.7,3.0,0.4,0.2,1.0,9.3,1.4,5.4,0.169,0.2353982300884955,0.1575221238938053,0.0230088495575221,0.584070796460177,0.584070796460177,0.1557522123893805,0.021,0.084
202709,Cory Joseph,NBA,2024-25,Guard,G,50,12.2,3.5,1.4,1.5,0.5,0.1,0.4,3.1,0.4,2.1,0.126,0.1298701298701298,0.0974025974025974,0.0779220779220779,0.6948051948051948,0.6948051948051948,0.1168831168831168,0.027,0.095
1641854,Craig Porter Jr.,NBA,2024-25,Guard,G,51,10.1,3.7,1.4,1.3,0.3,0.3,0.7,2.7,0.6,0.9,0.155,0.4,0.1714285714285714,0.0857142857142857,0.3428571428571428,0.3428571428571428,0.2285714285714285,0.037,0.085
1642385,Cui Cui,NBA,2024-25,,,5,2.1,0.6,0.0,0.4,0.0,0.0,0.0,1.4,0.4,0.6,0.296,,,,,,,0.0,0.2
1626156,D'Angelo Russell,NBA,2024-25,Guard,G,58,25.5,12.6,5.1,2.8,1.0,0.4,1.9,11.0,2.5,6.2,0.228,0.1316614420062695,0.2163009404388714,0.0877742946708464,0.5642633228840125,0.5642633228840125,0.2272727272727272,0.013,0.093
1630618,D.J. Carton,NBA,2024-25,,,4,8.3,0.8,0.8,1.0,0.5,0.0,1.0,1.8,0.3,0.8,0.122,0.2857142857142857,0.2857142857142857,0.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.098
1629610,DaQuan Jeffries,NBA,2024-25,Wing,G-F,47,22.8,6.7,1.1,2.9,0.6,0.5,0.7,6.2,0.6,3.5,0.136,0.2542955326460481,0.140893470790378,0.0412371134020618,0.563573883161512,0.563573883161512,0.1030927835051546,0.033,0.087
1631342,Daeqwon Plowden,NBA,2024-25,Wing,G-F,6,11.9,7.2,0.3,1.8,0.0,0.0,0.7,4.2,0.3,2.8,0.181,0.28,0.04,0.0,0.68,0.68,0.08,0.057,0.093
1630227,Daishen Nix,NBA,2024-25,,,3,4.4,0.3,1.0,1.3,0.0,0.0,1.3,0.3,0.7,0.3,0.176,,,,,,,0.0,0.444
1630625,Dalano Banton,NBA,2024-25,Wing,F,67,16.7,8.3,2.4,2.0,0.6,0.5,1.3,7.6,1.9,3.3,0.237,0.3175542406311637,0.1873767258382643,0.0571992110453648,0.4378698224852071,0.4378698224852071,0.2465483234714004,0.025,0.088
1631207,Dalen Terry,NBA,2024-25,Wing,F,73,13.5,4.5,1.3,1.7,0.6,0.2,0.7,3.7,0.9,1.4,0.142,0.4365671641791044,0.1492537313432835,0.0261194029850746,0.3880597014925373,0.3880597014925373,0.2574626865671642,0.034,0.08
1642261,Dalton Knecht,NBA,2024-25,Wing,F,78,19.2,9.1,0.8,2.8,0.3,0.1,0.5,7.1,1.1,4.4,0.181,0.1992818671454219,0.1310592459605027,0.059245960502693,0.6104129263913824,0.6104129263913824,0.1508078994614003,0.026,0.116
203081,Damian Lillard,NBA,2024-25,Guard,G,58,36.1,24.9,7.1,4.7,1.2,0.2,2.8,17.1,6.8,9.0,0.269,0.2026209677419354,0.1028225806451613,0.1663306451612903,0.5282258064516129,0.5282258064516129,0.3961693548387097,0.014,0.108
1641878,Damion Baugh,NBA,2024-25,Guard,G,15,24.7,7.3,3.7,3.3,1.0,0.1,2.1,8.7,1.0,3.7,0.186,0.2615384615384615,0.2846153846153846,0.023076923076923,0.4307692307692308,0.4307692307692308,0.1153846153846153,0.033,0.098
1627814,Damion Lee,NBA,2024-25,Wing,G-F,25,5.8,3.3,0.4,0.8,0.2,0.0,0.4,3.0,0.8,1.5,0.269,0.1081081081081081,0.2972972972972973,0.0945945945945946,0.5,0.5,0.2837837837837837,0.02,0.104
1629655,Daniel Gafford,NBA,2024-25,Big,F-C,57,21.5,12.3,1.4,6.8,0.4,1.8,1.2,7.1,3.4,0.0,0.186,0.7915632754342432,0.2009925558312655,0.0074441687344913,0.0,0.0,0.4863523573200992,0.127,0.168
1628464,Daniel Theis,NBA,2024-25,Big,,38,16.3,4.3,1.6,4.3,0.5,0.5,0.7,3.4,1.0,1.0,0.111,0.4186046511627907,0.2093023255813953,0.0852713178294573,0.2868217054263566,0.2868217054263566,0.2868217054263566,0.062,0.192
1642450,Daniss Jenkins,NBA,2024-25,Guard,G,7,3.2,1.0,0.4,0.3,0.0,0.0,0.1,1.4,0.3,1.0,0.231,0.3,0.0,0.0,0.7,0.7,0.2,0.0,0.182
203957,Dante Exum,NBA,2024-25,Guard,G,20,18.6,8.7,2.8,1.7,0.6,0.2,1.1,6.7,1.6,2.7,0.193,0.3283582089552239,0.208955223880597,0.0671641791044776,0.3955223880597014,0.3955223880597014,0.2313432835820895,0.01,0.074
203967,Dario Saric,NBA,2024-25,Big,F-C,16,13.1,3.5,1.4,3.1,0.4,0.1,0.9,3.6,0.6,1.6,0.157,0.3448275862068966,0.1551724137931034,0.0517241379310344,0.4482758620689655,0.4482758620689655,0.1724137931034483,0.059,0.158
1641727,Dariq Whitehead,NBA,2024-25,Wing,G-F,20,12.3,5.7,0.6,1.5,0.3,0.1,0.8,4.8,0.3,3.7,0.189,0.1041666666666666,0.0833333333333333,0.03125,0.78125,0.7708333333333334,0.0520833333333333,0.015,0.105
1629636,Darius Garland,NBA,2024-25,Guard,G,75,30.7,20.6,6.7,2.9,1.2,0.1,2.5,15.7,3.4,7.1,0.265,0.1805792163543441,0.2248722316865417,0.1439522998296422,0.4505962521294719,0.4505962521294719,0.217206132879046,0.021,0.068
1630561,David Duke Jr.,NBA,2024-25,Guard,G,6,5.6,2.7,0.7,0.8,0.2,0.0,0.3,2.3,0.3,1.0,0.207,0.3571428571428571,0.1428571428571428,0.0714285714285714,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.032,0.1
1631223,David Roddy,NBA,2024-25,Wing,F,33,12.4,4.6,1.1,2.5,0.4,0.3,0.7,3.8,0.8,1.8,0.159,0.256,0.256,0.0,0.488,0.488,0.208,0.03,0.177
1630558,Davion Mitchell,NBA,2024-25,Guard,G,74,27.4,7.9,4.9,2.3,1.0,0.2,1.7,6.4,1.1,2.9,0.135,0.3319327731092437,0.1722689075630252,0.0525210084033613,0.4432773109243697,0.4432773109243697,0.1764705882352941,0.017,0.063
1630549,Day'Ron Sharpe,NBA,2024-25,Big,C,50,18.1,7.9,1.8,6.6,0.8,0.8,1.3,6.3,1.5,0.9,0.186,0.5993690851735016,0.2176656151419558,0.0410094637223974,0.1419558359621451,0.1419558359621451,0.2334384858044164,0.149,0.202
1628368,De'Aaron Fox,NBA,2024-25,Guard,G,62,36.1,23.5,6.3,4.8,1.5,0.4,2.8,18.8,5.1,6.1,0.274,0.2089423903697334,0.29664660361135,0.1668099742046431,0.3276010318142734,0.3276010318142734,0.2734307824591573,0.023,0.106
1629631,De'Andre Hunter,NBA,2024-25,Wing,F-G,64,27.2,17.0,1.4,4.0,0.8,0.2,1.3,11.9,4.0,6.1,0.221,0.1850393700787401,0.1994750656167979,0.1062992125984252,0.5091863517060368,0.5091863517060368,0.3333333333333333,0.024,0.117
1629001,De'Anthony Melton,NBA,2024-25,Guard,G,6,20.2,10.3,2.8,3.3,1.2,0.3,1.7,9.0,1.3,5.8,0.223,0.1666666666666666,0.1481481481481481,0.037037037037037,0.6481481481481481,0.6481481481481481,0.1481481481481481,0.046,0.104
201599,DeAndre Jordan,NBA,2024-25,Big,C,56,12.3,3.7,0.9,5.1,0.3,0.5,0.7,2.5,1.1,0.0,0.126,0.7928571428571428,0.2,0.0071428571428571,0.0,0.0,0.4571428571428571,0.119,0.262
201942,DeMar DeRozan,NBA,2024-25,Wing,G-F,77,35.9,22.2,4.4,3.9,0.8,0.4,1.4,17.0,5.7,3.3,0.244,0.0925076452599388,0.2224770642201834,0.4892966360856269,0.1957186544342507,0.1957186544342507,0.3371559633027522,0.018,0.09
1629731,Dean Wade,NBA,2024-25,Big,F-C,59,21.2,5.4,1.3,4.2,0.7,0.3,0.4,4.6,0.5,3.8,0.101,0.1328413284132841,0.033210332103321,0.014760147601476,0.8191881918819188,0.8191881918819188,0.1107011070110701,0.041,0.15
1629028,Deandre Ayton,NBA,2024-25,Big,C,40,30.1,14.4,1.6,10.2,0.8,1.0,1.7,11.7,1.5,0.8,0.197,0.4038461538461538,0.3226495726495726,0.2051282051282051,0.0683760683760683,0.0683760683760683,0.1282051282051282,0.099,0.243
1627749,Dejounte Murray,NBA,2024-25,Guard,G,31,32.6,17.5,7.4,6.5,2.0,0.4,3.4,15.9,4.0,5.6,0.263,0.2226720647773279,0.2186234817813765,0.2064777327935222,0.3522267206477733,0.3522267206477733,0.2510121457489878,0.015,0.183
1626153,Delon Wright,NBA,2024-25,Guard,G,40,15.9,3.1,1.9,1.7,0.9,0.3,0.6,3.3,0.6,1.8,0.111,0.2748091603053435,0.1450381679389313,0.0229007633587786,0.5572519083969466,0.5572519083969466,0.1908396946564885,0.042,0.061
1630166,Deni Avdija,NBA,2024-25,Wing,F,72,30.0,16.9,3.9,7.3,1.0,0.5,2.7,11.7,5.2,4.8,0.228,0.3874407582938388,0.1718009478672985,0.0355450236966824,0.4052132701421801,0.4052132701421801,0.4407582938388625,0.048,0.19
203471,Dennis Schröder,NBA,2024-25,Guard,G,75,28.1,13.1,5.4,2.6,0.9,0.2,1.9,11.0,2.9,4.9,0.211,0.1874244256348246,0.1958887545344619,0.1668681983071342,0.4498186215235792,0.4486094316807739,0.2611850060459492,0.012,0.08
1641726,Dereck Lively II,NBA,2024-25,Big,C,36,23.1,8.7,2.4,7.5,0.6,1.6,1.1,5.3,2.0,0.0,0.132,0.6963350785340314,0.3036649214659686,0.0,0.0,0.0,0.3821989528795811,0.122,0.186
1627884,Derrick Jones Jr.,NBA,2024-25,Wing,F,77,24.3,10.1,0.8,3.4,1.0,0.4,0.9,7.6,1.5,2.8,0.16,0.4397283531409168,0.166383701188455,0.0220713073005093,0.3718166383701188,0.3718166383701188,0.200339558573854,0.051,0.092
1628401,Derrick White,NBA,2024-25,Guard,G,76,33.9,16.4,4.8,4.5,0.9,1.1,1.7,12.6,2.1,9.1,0.195,0.1074035453597497,0.1147028154327424,0.0573514077163712,0.7205422314911366,0.7205422314911366,0.1678832116788321,0.025,0.101
1630217,Desmond Bane,NBA,2024-25,Guard,G,69,32.0,19.2,5.3,6.1,1.2,0.4,2.4,14.8,2.9,6.1,0.227,0.24950884086444,0.224950884086444,0.1149312377210216,0.4106090373280943,0.4106090373280943,0.1944990176817289,0.026,0.15
1626164,Devin Booker,NBA,2024-25,Guard,G,75,37.3,25.6,7.1,4.1,0.9,0.2,2.9,18.9,6.4,7.3,0.285,0.1422535211267605,0.2408450704225352,0.2288732394366197,0.3880281690140845,0.3880281690140845,0.3401408450704225,0.028,0.08
1642269,Devin Carter,NBA,2024-25,Guard,G,36,11.0,3.8,1.1,2.1,0.6,0.1,0.5,3.5,1.2,1.7,0.169,0.2204724409448819,0.2598425196850393,0.0393700787401574,0.4803149606299212,0.4803149606299212,0.3464566929133858,0.044,0.147
1630170,Devin Vassell,NBA,2024-25,Wing,G-F,64,31.0,16.3,2.9,4.0,1.3,0.5,1.4,13.9,1.9,6.7,0.217,0.1687289088863892,0.1327334083239595,0.2148481439820022,0.483689538807649,0.4825646794150731,0.1349831271091113,0.016,0.107
1628415,Dillon Brooks,NBA,2024-25,Wing,G-F,75,31.8,14.0,1.7,3.7,0.8,0.2,1.0,11.9,1.6,6.3,0.176,0.1541899441340782,0.2,0.1217877094972067,0.524022346368715,0.524022346368715,0.1351955307262569,0.028,0.081
1641794,Dillon Jones,NBA,2024-25,Wing,F,54,10.2,2.5,1.1,2.2,0.3,0.1,0.5,2.5,0.5,1.2,0.131,0.3157894736842105,0.1729323308270676,0.037593984962406,0.4736842105263157,0.4736842105263157,0.2105263157894736,0.05,0.153
1627734,Domantas Sabonis,NBA,2024-25,Big,F-C,70,34.7,19.1,6.0,13.9,0.7,0.4,2.9,12.8,4.1,2.2,0.213,0.5319148936170213,0.2217245240761478,0.0716685330347144,0.1746920492721164,0.1746920492721164,0.3236282194848824,0.11,0.286
1631230,Dominick Barlow,NBA,2024-25,Wing,F,35,10.7,4.2,0.5,2.4,0.3,0.5,0.1,3.2,0.9,0.8,0.141,0.4690265486725664,0.2035398230088495,0.0884955752212389,0.2389380530973451,0.2389380530973451,0.2920353982300885,0.091,0.139
1642270,Donovan Clingan,NBA,2024-25,Big,C,67,19.8,6.5,1.1,7.9,0.5,1.6,1.1,5.0,1.6,0.7,0.135,0.7125748502994012,0.1257485029940119,0.0149700598802395,0.1467065868263473,0.1467065868263473,0.311377245508982,0.144,0.218
1628378,Donovan Mitchell,NBA,2024-25,Guard,G,71,31.4,24.0,5.0,4.5,1.3,0.2,2.1,18.6,5.1,8.9,0.298,0.1901515151515151,0.181060606060606,0.1492424242424242,0.4795454545454545,0.4795454545454545,0.2742424242424242,0.025,0.112
1628978,Donte DiVincenzo,NBA,2024-25,Guard,G,62,25.9,11.7,3.6,3.7,1.2,0.3,1.6,9.6,1.0,7.1,0.188,0.1534569983136593,0.0961214165261382,0.0118043844856661,0.7386172006745363,0.7386172006745363,0.1062394603709949,0.02,0.115
1627827,Dorian Finney-Smith,NBA,2024-25,Wing,F,63,28.9,8.7,1.4,3.9,0.9,0.4,0.9,6.9,0.7,5.0,0.123,0.2068965517241379,0.064367816091954,0.0068965517241379,0.7218390804597701,0.7218390804597701,0.1034482758620689,0.047,0.089
203926,Doug McDermott,NBA,2024-25,Wing,F,42,8.1,3.5,0.2,0.5,0.1,0.0,0.1,2.8,0.1,2.4,0.15,0.0683760683760683,0.0256410256410256,0.0427350427350427,0.8632478632478633,0.8632478632478633,0.0427350427350427,0.009,0.054
203110,Draymond Green,NBA,2024-25,Wing,F,68,29.2,9.0,5.6,6.1,1.5,1.0,2.6,7.5,2.2,3.6,0.157,0.24950884086444,0.2239685658153241,0.043222003929273,0.4833005893909626,0.4833005893909626,0.2888015717092338,0.036,0.168
1629234,Drew Eubanks,NBA,2024-25,Big,F-C,61,12.2,4.6,0.9,3.7,0.2,0.6,0.7,3.2,1.2,0.1,0.149,0.5,0.4381443298969072,0.0309278350515463,0.0309278350515463,0.0309278350515463,0.3659793814432989,0.078,0.211
1641809,Drew Peterson,NBA,2024-25,Wing,F,25,7.4,2.2,0.5,1.6,0.2,0.1,0.3,1.6,0.4,1.3,0.121,0.1219512195121951,0.048780487804878,0.024390243902439,0.8048780487804879,0.8048780487804879,0.2195121951219512,0.051,0.161
1631166,Drew Timme,NBA,2024-25,Wing,F,9,28.2,12.1,2.2,7.2,0.4,0.1,1.7,11.3,1.8,3.9,0.205,0.3529411764705882,0.2647058823529412,0.0392156862745098,0.3431372549019608,0.3431372549019608,0.1568627450980392,0.06,0.194
1630696,Dru Smith,NBA,2024-25,Guard,G,14,19.2,6.2,1.6,2.6,1.5,0.4,1.2,4.4,0.9,2.1,0.131,0.2295081967213114,0.2459016393442623,0.0327868852459016,0.4918032786885246,0.4918032786885246,0.1967213114754098,0.042,0.086
1629130,Duncan Robinson,NBA,2024-25,Wing,F,74,24.1,11.0,2.4,2.3,0.5,0.1,1.2,9.0,0.7,6.5,0.187,0.1463046757164404,0.1055806938159879,0.0196078431372549,0.7285067873303167,0.7285067873303167,0.0799396681749622,0.01,0.084
1641871,Duop Reath,NBA,2024-25,Big,C,46,10.2,4.2,0.6,2.0,0.3,0.3,0.3,3.6,0.5,2.3,0.162,0.2590361445783132,0.0843373493975903,0.0180722891566265,0.6385542168674698,0.6385542168674698,0.1325301204819277,0.082,0.111
203939,Dwight Powell,NBA,2024-25,Big,F-C,55,10.0,2.1,1.0,2.1,0.3,0.4,0.3,1.1,0.8,0.1,0.073,0.8032786885245902,0.1147540983606557,0.0,0.081967213114754,0.081967213114754,0.7049180327868853,0.084,0.131
1630700,Dyson Daniels,NBA,2024-25,Guard,G,76,33.8,14.1,4.4,5.9,3.0,0.7,2.0,12.1,1.8,3.1,0.178,0.3445287107258938,0.3737811484290357,0.0270855904658721,0.2546045503791982,0.2546045503791982,0.151679306608884,0.046,0.127
1630604,E.J. Liddell,NBA,2024-25,Wing,F,12,4.4,1.8,0.3,0.8,0.1,0.1,0.2,1.3,0.2,0.8,0.13,0.1333333333333333,0.2,0.0,0.6666666666666666,0.6666666666666666,0.1333333333333333,0.065,0.102
203901,Elfrid Payton,NBA,2024-25,Guard,G,24,21.3,3.5,6.9,3.3,1.0,0.5,2.5,5.1,0.3,0.3,0.151,0.1885245901639344,0.6885245901639344,0.0737704918032786,0.0491803278688524,0.0491803278688524,0.0573770491803278,0.027,0.114
1641989,Elijah Harkless,NBA,2024-25,Guard,G,10,13.8,3.2,0.8,2.1,1.0,0.1,0.3,3.5,0.6,2.5,0.12,0.1142857142857142,0.1428571428571428,0.0285714285714285,0.7142857142857143,0.7142857142857143,0.1714285714285714,0.058,0.092
1641801,Emanuel Miller,NBA,2024-25,Wing,F,6,4.1,1.7,0.3,1.3,0.2,0.0,0.0,1.3,0.3,0.2,0.143,0.75,0.125,0.0,0.125,0.125,0.25,0.167,0.138
1641734,Emoni Bates,NBA,2024-25,Wing,F,10,7.5,3.7,0.8,0.7,0.1,0.1,0.2,3.8,0.0,3.0,0.201,0.1052631578947368,0.0,0.1052631578947368,0.7894736842105263,0.7894736842105263,0.0,0.0,0.075
1642402,Enrique Freeman,NBA,2024-25,Wing,F,22,8.2,2.1,0.4,1.4,0.1,0.1,0.3,1.7,0.9,0.5,0.109,0.5945945945945946,0.1351351351351351,0.0,0.2702702702702703,0.2702702702702703,0.5135135135135135,0.054,0.106
201569,Eric Gordon,NBA,2024-25,Guard,G,39,19.7,6.8,1.7,1.2,0.7,0.3,0.7,5.2,1.2,3.5,0.14,0.1862745098039215,0.1176470588235294,0.0245098039215686,0.6715686274509803,0.6715686274509803,0.2352941176470588,0.011,0.052
1630596,Evan Mobley,NBA,2024-25,Big,C,71,30.5,18.5,3.2,9.3,0.9,1.6,2.0,12.8,4.3,3.2,0.226,0.4768211920529801,0.2317880794701986,0.0375275938189845,0.2538631346578366,0.2538631346578366,0.336644591611479,0.076,0.213
1630532,Franz Wagner,NBA,2024-25,Wing,F,60,33.7,24.2,4.7,5.7,1.3,0.4,2.3,19.4,5.2,5.9,0.306,0.2842377260981912,0.3204134366925064,0.0921619293712317,0.3031869078380706,0.3031869078380706,0.2678725236864772,0.027,0.146
1627832,Fred VanVleet,NBA,2024-25,Guard,G,60,35.2,14.1,5.6,3.7,1.6,0.4,1.5,12.7,2.3,7.7,0.176,0.1225296442687747,0.1133069828722002,0.1567852437417654,0.6073781291172595,0.6073781291172595,0.1805006587615283,0.014,0.089
1641713,GG Jackson,NBA,2024-25,Wing,F,29,15.8,7.2,1.0,3.2,0.4,0.2,1.1,6.9,1.4,3.3,0.219,0.2864321608040201,0.2110552763819095,0.0251256281407035,0.4773869346733668,0.4773869346733668,0.2010050251256281,0.055,0.13
1629216,Gabe Vincent,NBA,2024-25,Guard,G,72,21.2,6.4,1.4,1.3,0.7,0.2,0.6,5.8,0.3,4.3,0.131,0.1,0.0952380952380952,0.069047619047619,0.7357142857142858,0.7357142857142858,0.05,0.013,0.045
202066,Garrett Temple,NBA,2024-25,Wing,G-F,28,8.1,1.9,1.1,1.0,0.6,0.1,0.4,2.1,0.4,1.0,0.129,0.2833333333333333,0.1333333333333333,0.1166666666666666,0.4666666666666667,0.4666666666666667,0.2,0.036,0.09
1629726,Garrison Mathews,NBA,2024-25,Guard,G,47,17.6,7.5,1.3,1.9,0.6,0.3,0.7,5.5,1.7,4.6,0.153,0.0505836575875486,0.0583657587548638,0.0428015564202334,0.8482490272373541,0.8482490272373541,0.3035019455252918,0.015,0.085
203914,Gary Harris,NBA,2024-25,Guard,G,48,14.8,3.0,0.6,1.3,0.5,0.3,0.4,2.8,0.3,2.1,0.09,0.1052631578947368,0.0977443609022556,0.037593984962406,0.7593984962406015,0.7593984962406015,0.0902255639097744,0.026,0.063
1627780,Gary Payton II,NBA,2024-25,Guard,G,62,15.0,6.5,1.3,3.0,0.8,0.3,0.6,4.8,0.6,1.5,0.156,0.4731543624161073,0.1946308724832214,0.0134228187919463,0.3187919463087248,0.3187919463087248,0.1275167785234899,0.056,0.134
1629018,Gary Trent Jr.,NBA,2024-25,Guard,G,74,25.6,11.1,1.2,2.3,1.0,0.1,0.6,8.9,1.2,5.9,0.168,0.0882800608828006,0.1156773211567732,0.136986301369863,0.6590563165905632,0.6590563165905632,0.1400304414003044,0.011,0.074
1627777,Georges Niang,NBA,2024-25,Wing,F,79,21.5,9.9,1.4,3.4,0.4,0.2,1.0,7.8,0.7,5.2,0.177,0.1661290322580645,0.146774193548387,0.0274193548387096,0.6596774193548387,0.6596774193548387,0.0935483870967742,0.027,0.126
203507,Giannis Antetokounmpo,NBA,2024-25,Wing,F,67,34.2,30.4,6.5,11.9,0.9,1.2,3.1,19.7,10.6,0.9,0.346,0.5678544351781653,0.1698256254738438,0.2145564821834723,0.0477634571645185,0.0477634571645185,0.5360121304018196,0.067,0.266
1629048,Goga Bitadze,NBA,2024-25,Big,C-F,70,20.4,7.2,2.0,6.6,0.7,1.4,1.0,4.8,1.9,0.4,0.142,0.7109144542772862,0.1710914454277286,0.0353982300884955,0.0825958702064896,0.0825958702064896,0.3923303834808259,0.116,0.227
1641711,Gradey Dick,NBA,2024-25,Wing,G-F,54,29.4,14.4,1.8,3.6,0.9,0.2,1.5,12.0,2.9,6.0,0.209,0.2442040185471406,0.1128284389489953,0.1391035548686244,0.5038639876352395,0.5038639876352395,0.2395672333848531,0.027,0.092
1629684,Grant Williams,NBA,2024-25,Wing,F,16,29.9,10.4,2.3,5.1,1.1,0.8,1.8,7.7,2.3,4.6,0.146,0.1951219512195122,0.1219512195121951,0.08130081300813,0.6016260162601627,0.6016260162601627,0.3008130081300813,0.035,0.134
1628960,Grayson Allen,NBA,2024-25,Guard,G,64,24.1,10.6,2.1,3.0,0.8,0.3,1.2,7.6,1.8,5.5,0.169,0.1513292433537832,0.1165644171779141,0.016359918200409,0.7157464212678937,0.7157464212678937,0.2331288343558282,0.023,0.103
1627824,Guerschon Yabusele,NBA,2024-25,Wing,F,70,27.1,11.0,2.1,5.6,0.8,0.3,1.2,8.0,2.0,3.9,0.163,0.3836589698046181,0.108348134991119,0.0213143872113676,0.4866785079928952,0.4866785079928952,0.2451154529307282,0.07,0.149
1630611,Gui Santos,NBA,2024-25,Wing,F,56,13.6,4.1,1.4,3.1,0.4,0.2,0.8,3.2,0.8,1.8,0.126,0.2905027932960894,0.1229050279329608,0.0111731843575419,0.5754189944134078,0.5754189944134078,0.2346368715083799,0.085,0.127
203084,Harrison Barnes,NBA,2024-25,Wing,F,82,27.2,12.3,1.7,3.8,0.5,0.2,0.6,8.3,2.4,4.4,0.157,0.3045387994143484,0.1332357247437774,0.0351390922401171,0.527086383601757,0.527086383601757,0.2913616398243045,0.042,0.091
1631127,Harrison Ingram,NBA,2024-25,Wing,F,5,7.0,0.8,0.6,1.8,0.6,0.0,0.2,0.8,0.0,0.2,0.06,0.25,0.25,0.25,0.25,0.25,0.0,0.067,0.175
1629312,Haywood Highsmith,NBA,2024-25,Wing,F,74,24.6,6.5,1.5,3.4,0.9,0.5,0.7,5.3,0.6,3.1,0.111,0.237851662404092,0.1329923273657289,0.0332480818414322,0.5959079283887468,0.5959079283887468,0.1099744245524296,0.04,0.098
1630529,Herbert Jones,NBA,2024-25,Wing,F,20,32.4,10.3,3.3,3.9,1.9,0.5,1.8,8.6,2.0,3.6,0.146,0.3313953488372093,0.191860465116279,0.0581395348837209,0.4186046511627907,0.4186046511627907,0.2325581395348837,0.033,0.085
1641816,Hunter Tyson,NBA,2024-25,Wing,F,51,7.8,2.6,0.4,1.5,0.2,0.1,0.3,2.4,0.5,1.5,0.146,0.2166666666666666,0.1083333333333333,0.0583333333333333,0.6166666666666667,0.6166666666666667,0.2333333333333333,0.055,0.124
1630193,Immanuel Quickley,NBA,2024-25,Guard,G,33,27.8,17.1,5.8,3.5,0.7,0.1,1.8,13.3,3.9,6.8,0.246,0.1461187214611872,0.2442922374429223,0.0958904109589041,0.5136986301369864,0.5136986301369864,0.2922374429223744,0.016,0.107
1642403,Isaac Jones,NBA,2024-25,Wing,F,40,7.6,3.4,0.3,1.4,0.1,0.3,0.4,2.1,0.9,0.2,0.152,0.5542168674698795,0.3373493975903614,0.0120481927710843,0.0963855421686747,0.0963855421686747,0.4337349397590361,0.071,0.12
1630171,Isaac Okoro,NBA,2024-25,Wing,F-G,55,19.1,6.1,1.2,2.4,0.6,0.3,0.4,4.9,0.8,2.7,0.124,0.3707865168539326,0.0524344569288389,0.0112359550561797,0.5655430711610487,0.5655430711610487,0.1722846441947565,0.047,0.072
1642268,Isaiah Collier,NBA,2024-25,Guard,G,71,25.9,8.7,6.3,3.3,0.9,0.2,2.9,7.8,2.2,2.4,0.186,0.3189189189189189,0.3027027027027027,0.0738738738738738,0.3045045045045045,0.3045045045045045,0.2774774774774775,0.017,0.104
1642384,Isaiah Crawford,NBA,2024-25,Wing,F,15,3.0,0.9,0.1,0.5,0.1,0.1,0.1,0.7,0.3,0.3,0.122,0.1818181818181818,0.3636363636363636,0.0,0.4545454545454545,0.4545454545454545,0.3636363636363636,0.023,0.149
1628392,Isaiah Hartenstein,NBA,2024-25,Big,C-F,57,27.9,11.2,3.8,10.7,0.8,1.1,1.7,8.4,2.1,0.3,0.165,0.4229166666666666,0.4958333333333333,0.0416666666666666,0.0395833333333333,0.0395833333333333,0.24375,0.103,0.262
1630543,Isaiah Jackson,NBA,2024-25,Wing,F,5,16.8,7.0,1.0,5.6,0.6,1.6,1.0,4.6,2.8,0.0,0.164,0.9130434782608696,0.0869565217391304,0.0,0.0,0.0,0.6086956521739131,0.126,0.168
1630198,Isaiah Joe,NBA,2024-25,Guard,G,74,21.7,10.2,1.6,2.6,0.6,0.1,0.5,7.9,0.8,6.3,0.166,0.0850340136054421,0.0578231292517006,0.064625850340136,0.7925170068027211,0.7925170068027211,0.0952380952380952,0.025,0.089
