PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT,RIM_RATE,PAINT_NON_RA_RATE,MIDRANGE_RATE,THREE_ZONE_RATE,THREE_RATE,FT_RATE
1642261,Dalton Knecht,NBA,2024-25,Wing,F,78,19.2,9.1,0.8,2.8,0.3,0.1,0.5,7.1,1.1,4.4,0.181,0.1992818671454219,0.1310592459605027,0.059245960502693,0.6104129263913824,0.6104129263913824,0.15080789946140036
203081,Damian Lillard,NBA,2024-25,Guard,G,58,36.1,24.9,7.1,4.7,1.2,0.2,2.8,17.1,6.8,9.0,0.269,0.20262096774193547,0.1028225806451613,0.1663306451612903,0.5282258064516129,0.5282258064516129,0.3961693548387097
1641878,Damion Baugh,NBA,2024-25,Guard,G,15,24.7,7.3,3.7,3.3,1.0,0.1,2.1,8.7,1.0,3.7,0.186,0.26153846153846155,0.2846153846153846,0.023076923076923078,0.4307692307692308,0.4307692307692308,0.11538461538461539
1627814,Damion Lee,NBA,2024-25,Wing,G-F,25,5.8,3.3,0.4,0.8,0.2,0.0,0.4,3.0,0.8,1.5,0.269,0.10810810810810811,0.2972972972972973,0.0945945945945946,0.5,0.5,0.28378378378378377
1629655,Daniel Gafford,NBA,2024-25,Big,F-C,57,21.5,12.3,1.4,6.8,0.4,1.8,1.2,7.1,3.4,0.0,0.186,0.7915632754342432,0.20099255583126552,0.007444168734491315,0.0,0.0,0.48635235732009924
1628464,Daniel Theis,NBA,2024-25,,,38,16.3,4.3,1.6,4.3,0.5,0.5,0.7,3.4,1.0,1.0,0.111,0.4186046511627907,0.20930232558139536,0.08527131782945736,0.2868217054263566,0.2868217054263566,0.2868217054263566
1642450,Daniss Jenkins,NBA,2024-25,Guard,G,7,3.2,1.0,0.4,0.3,0.0,0.0,0.1,1.4,0.3,1.0,0.231,0.3,0.0,0.0,0.7,0.7,0.2
203957,Dante Exum,NBA,2024-25,Guard,G,20,18.6,8.7,2.8,1.7,0.6,0.2,1.1,6.7,1.6,2.7,0.193,0.3283582089552239,0.208955223880597,0.06716417910447761,0.39552238805970147,0.39552238805970147,0.23134328358208955
203967,Dario Saric,NBA,2024-25,Big,F-C,16,13.1,3.5,1.4,3.1,0.4,0.1,0.9,3.6,0.6,1.6,0.157,0.3448275862068966,0.15517241379310345,0.05172413793103448,0.4482758620689655,0.4482758620689655,0.1724137931034483
1641727,Dariq Whitehead,NBA,2024-25,Wing,G-F,20,12.3,5.7,0.6,1.5,0.3,0.1,0.8,4.8,0.3,3.7,0.189,0.10416666666666667,0.08333333333333333,0.03125,0.78125,0.7708333333333334,0.052083333333333336
1629636,Darius Garland,NBA,2024-25,Guard,G,75,30.7,20.6,6.7,2.9,1.2,0.1,2.5,15.7,3.4,7.1,0.265,0.18057921635434412,0.22487223168654175,0.14395229982964225,0.4505962521294719,0.4505962521294719,0.217206132879046
1630561,David Duke Jr.,NBA,2024-25,Guard,G,6,5.6,2.7,0.7,0.8,0.2,0.0,0.3,2.3,0.3,1.0,0.207,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.42857142857142855,0.14285714285714285
1631223,David Roddy,NBA,2024-25,Wing,F,33,12.4,4.6,1.1,2.5,0.4,0.3,0.7,3.8,0.8,1.8,0.159,0.256,0.256,0.0,0.488,0.488,0.208
1630558,Davion Mitchell,NBA,2024-25,Guard,G,74,27.4,7.9,4.9,2.3,1.0,0.2,1.7,6.4,1.1,2.9,0.135,0.3319327731092437,0.1722689075630252,0.052521008403361345,0.4432773109243697,0.4432773109243697,0.17647058823529413
1630549,Day'Ron Sharpe,NBA,2024-25,Big,C,50,18.1,7.9,1.8,6.6,0.8,0.8,1.3,6.3,1.5,0.9,0.186,0.5993690851735016,0.21766561514195584,0.04100946372239748,0.14195583596214512,0.14195583596214512,0.2334384858044164
1628368,De'Aaron Fox,NBA,2024-25,Guard,G,62,36.1,23.5,6.3,4.8,1.5,0.4,2.8,18.8,5.1,6.1,0.274,0.20894239036973344,0.29664660361135,0.16680997420464316,0.3276010318142734,0.3276010318142734,0.27343078245915736
1629631,De'Andre Hunter,NBA,2024-25,Wing,F-G,64,27.2,17.0,1.4,4.0,0.8,0.2,1.3,11.9,4.0,6.1,0.221,0.18503937007874016,0.1994750656167979,0.1062992125984252,0.5091863517060368,0.5091863517060368,0.3333333333333333
1629001,De'Anthony Melton,NBA,2024-25,Guard,G,6,20.2,10.3,2.8,3.3,1.2,0.3,1.7,9.0,1.3,5.8,0.223,0.16666666666666666,0.14814814814814814,0.037037037037037035,0.6481481481481481,0.6481481481481481,0.14814814814814814
201599,DeAndre Jordan,NBA,2024-25,Big,C,56,12.3,3.7,0.9,5.1,0.3,0.5,0.7,2.5,1.1,0.0,0.126,0.7928571428571428,0.2,0.007142857142857143,0.0,0.0,0.45714285714285713
201942,DeMar DeRozan,NBA,2024-25,Wing,G-F,77,35.9,22.2,4.4,3.9,0.8,0.4,1.4,17.0,5.7,3.3,0.244,0.09250764525993883,0.22247706422018348,0.4892966360856269,0.19571865443425077,0.19571865443425077,0.33715596330275227
1629731,Dean Wade,NBA,2024-25,Big,F-C,59,21.2,5.4,1.3,4.2,0.7,0.3,0.4,4.6,0.5,3.8,0.101,0.13284132841328414,0.033210332103321034,0.014760147601476014,0.8191881918819188,0.8191881918819188,0.11070110701107011
1629028,Deandre Ayton,NBA,2024-25,Big,C,40,30.1,14.4,1.6,10.2,0.8,1.0,1.7,11.7,1.5,0.8,0.197,0.40384615384615385,0.32264957264957267,0.20512820512820512,0.06837606837606838,0.06837606837606838,0.1282051282051282
1627749,Dejounte Murray,NBA,2024-25,Guard,G,31,32.6,17.5,7.4,6.5,2.0,0.4,3.4,15.9,4.0,5.6,0.263,0.22267206477732793,0.21862348178137653,0.20647773279352227,0.3522267206477733,0.3522267206477733,0.25101214574898784
1626153,Delon Wright,NBA,2024-25,Guard,G,40,15.9,3.1,1.9,1.7,0.9,0.3,0.6,3.3,0.6,1.8,0.111,0.2748091603053435,0.1450381679389313,0.022900763358778626,0.5572519083969466,0.5572519083969466,0.19083969465648856
1630166,Deni Avdija,NBA,2024-25,Wing,F,72,30.0,16.9,3.9,7.3,1.0,0.5,2.7,11.7,5.2,4.8,0.228,0.38744075829383884,0.17180094786729858,0.035545023696682464,0.4052132701421801,0.4052132701421801,0.44075829383886256
203471,Dennis Schröder,NBA,2024-25,Guard,G,75,28.1,13.1,5.4,2.6,0.9,0.2,1.9,11.0,2.9,4.9,0.211,0.18742442563482467,0.19588875453446192,0.16686819830713423,0.4498186215235792,0.4486094316807739,0.26118500604594924
1641726,Dereck Lively II,NBA,2024-25,Big,C,36,23.1,8.7,2.4,7.5,0.6,1.6,1.1,5.3,2.0,0.0,0.132,0.6963350785340314,0.3036649214659686,0.0,0.0,0.0,0.38219895287958117
1627884,Derrick Jones Jr.,NBA,2024-25,Wing,F,77,24.3,10.1,0.8,3.4,1.0,0.4,0.9,7.6,1.5,2.8,0.16,0.4397283531409168,0.166383701188455,0.022071307300509338,0.37181663837011886,0.37181663837011886,0.200339558573854
1628401,Derrick White,NBA,2024-25,Guard,G,76,33.9,16.4,4.8,4.5,0.9,1.1,1.7,12.6,2.1,9.1,0.195,0.10740354535974973,0.11470281543274244,0.05735140771637122,0.7205422314911366,0.7205422314911366,0.1678832116788321
1630217,Desmond Bane,NBA,2024-25,Guard,G,69,32.0,19.2,5.3,6.1,1.2,0.4,2.4,14.8,2.9,6.1,0.227,0.24950884086444008,0.224950884086444,0.11493123772102161,0.4106090373280943,0.4106090373280943,0.1944990176817289
1626164,Devin Booker,NBA,2024-25,Guard,G,75,37.3,25.6,7.1,4.1,0.9,0.2,2.9,18.9,6.4,7.3,0.285,0.14225352112676057,0.24084507042253522,0.22887323943661972,0.3880281690140845,0.3880281690140845,0.3401408450704225
1642269,Devin Carter,NBA,2024-25,Guard,G,36,11.0,3.8,1.1,2.1,0.6,0.1,0.5,3.5,1.2,1.7,0.169,0.2204724409448819,0.25984251968503935,0.03937007874015748,0.48031496062992124,0.48031496062992124,0.3464566929133858
1630170,Devin Vassell,NBA,2024-25,Wing,G-F,64,31.0,16.3,2.9,4.0,1.3,0.5,1.4,13.9,1.9,6.7,0.217,0.1687289088863892,0.1327334083239595,0.21484814398200225,0.48368953880764903,0.48256467941507314,0.13498312710911137
1628415,Dillon Brooks,NBA,2024-25,Wing,G-F,75,31.8,14.0,1.7,3.7,0.8,0.2,1.0,11.9,1.6,6.3,0.176,0.15418994413407822,0.2,0.1217877094972067,0.524022346368715,0.524022346368715,0.13519553072625698
1641794,Dillon Jones,NBA,2024-25,Wing,F,54,10.2,2.5,1.1,2.2,0.3,0.1,0.5,2.5,0.5,1.2,0.131,0.3157894736842105,0.17293233082706766,0.03759398496240601,0.47368421052631576,0.47368421052631576,0.21052631578947367
1627734,Domantas Sabonis,NBA,2024-25,Big,F-C,70,34.7,19.1,6.0,13.9,0.7,0.4,2.9,12.8,4.1,2.2,0.213,0.5319148936170213,0.22172452407614782,0.07166853303471445,0.17469204927211646,0.17469204927211646,0.3236282194848824
1631230,Dominick Barlow,NBA,2024-25,Wing,F,35,10.7,4.2,0.5,2.4,0.3,0.5,0.1,3.2,0.9,0.8,0.141,0.4690265486725664,0.20353982300884957,0.08849557522123894,0.23893805309734514,0.23893805309734514,0.2920353982300885
1642270,Donovan Clingan,NBA,2024-25,Big,C,67,19.8,6.5,1.1,7.9,0.5,1.6,1.1,5.0,1.6,0.7,0.135,0.7125748502994012,0.12574850299401197,0.014970059880239521,0.1467065868263473,0.1467065868263473,0.31137724550898205
1628378,Donovan Mitchell,NBA,2024-25,Guard,G,71,31.4,24.0,5.0,4.5,1.3,0.2,2.1,18.6,5.1,8.9,0.298,0.19015151515151515,0.18106060606060606,0.14924242424242423,0.47954545454545455,0.47954545454545455,0.27424242424242423
1628978,Donte DiVincenzo,NBA,2024-25,Guard,G,62,25.9,11.7,3.6,3.7,1.2,0.3,1.6,9.6,1.0,7.1,0.188,0.15345699831365936,0.09612141652613827,0.011804384485666104,0.7386172006745363,0.7386172006745363,0.10623946037099494
1627827,Dorian Finney-Smith,NBA,2024-25,Wing,F,63,28.9,8.7,1.4,3.9,0.9,0.4,0.9,6.9,0.7,5.0,0.123,0.20689655172413793,0.06436781609195402,0.006896551724137931,0.7218390804597701,0.7218390804597701,0.10344827586206896
203926,Doug McDermott,NBA,2024-25,Wing,F,42,8.1,3.5,0.2,0.5,0.1,0.0,0.1,2.8,0.1,2.4,0.15,0.06837606837606838,0.02564102564102564,0.042735042735042736,0.8632478632478633,0.8632478632478633,0.042735042735042736
203110,Draymond Green,NBA,2024-25,Wing,F,68,29.2,9.0,5.6,6.1,1.5,1.0,2.6,7.5,2.2,3.6,0.157,0.24950884086444008,0.22396856581532418,0.043222003929273084,0.48330058939096265,0.48330058939096265,0.2888015717092338
1629234,Drew Eubanks,NBA,2024-25,Big,F-C,61,12.2,4.6,0.9,3.7,0.2,0.6,0.7,3.2,1.2,0.1,0.149,0.5,0.4381443298969072,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.36597938144329895
1641809,Drew Peterson,NBA,2024-25,Wing,F,25,7.4,2.2,0.5,1.6,0.2,0.1,0.3,1.6,0.4,1.3,0.121,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.8048780487804879,0.8048780487804879,0.21951219512195122
1631166,Drew Timme,NBA,2024-25,Wing,F,9,28.2,12.1,2.2,7.2,0.4,0.1,1.7,11.3,1.8,3.9,0.205,0.35294117647058826,0.2647058823529412,0.0392156862745098,0.3431372549019608,0.3431372549019608,0.1568627450980392
1630696,Dru Smith,NBA,2024-25,Guard,G,14,19.2,6.2,1.6,2.6,1.5,0.4,1.2,4.4,0.9,2.1,0.131,0.22950819672131148,0.2459016393442623,0.03278688524590164,0.4918032786885246,0.4918032786885246,0.19672131147540983
1629130,Duncan Robinson,NBA,2024-25,Wing,F,74,24.1,11.0,2.4,2.3,0.5,0.1,1.2,9.0,0.7,6.5,0.187,0.14630467571644043,0.10558069381598793,0.0196078431372549,0.7285067873303167,0.7285067873303167,0.07993966817496229
1641871,Duop Reath,NBA,2024-25,Big,C,46,10.2,4.2,0.6,2.0,0.3,0.3,0.3,3.6,0.5,2.3,0.162,0.25903614457831325,0.08433734939759036,0.018072289156626505,0.6385542168674698,0.6385542168674698,0.13253012048192772
203939,Dwight Powell,NBA,2024-25,Big,F-C,55,10.0,2.1,1.0,2.1,0.3,0.4,0.3,1.1,0.8,0.1,0.073,0.8032786885245902,0.11475409836065574,0.0,0.08196721311475409,0.08196721311475409,0.7049180327868853
1630700,Dyson Daniels,NBA,2024-25,Guard,G,76,33.8,14.1,4.4,5.9,3.0,0.7,2.0,12.1,1.8,3.1,0.178,0.3445287107258938,0.37378114842903576,0.027085590465872156,0.25460455037919827,0.25460455037919827,0.15167930660888407
1630604,E.J. Liddell,NBA,2024-25,Wing,F,12,4.4,1.8,0.3,0.8,0.1,0.1,0.2,1.3,0.2,0.8,0.13,0.13333333333333333,0.2,0.0,0.6666666666666666,0.6666666666666666,0.13333333333333333
203901,Elfrid Payton,NBA,2024-25,Guard,G,24,21.3,3.5,6.9,3.3,1.0,0.5,2.5,5.1,0.3,0.3,0.151,0.1885245901639344,0.6885245901639344,0.07377049180327869,0.04918032786885246,0.04918032786885246,0.05737704918032787
1641989,Elijah Harkless,NBA,2024-25,Guard,G,10,13.8,3.2,0.8,2.1,1.0,0.1,0.3,3.5,0.6,2.5,0.12,0.11428571428571428,0.14285714285714285,0.02857142857142857,0.7142857142857143,0.7142857142857143,0.17142857142857143
1641801,Emanuel Miller,NBA,2024-25,Wing,F,6,4.1,1.7,0.3,1.3,0.2,0.0,0.0,1.3,0.3,0.2,0.143,0.75,0.125,0.0,0.125,0.125,0.25
1641734,Emoni Bates,NBA,2024-25,Wing,F,10,7.5,3.7,0.8,0.7,0.1,0.1,0.2,3.8,0.0,3.0,0.201,0.10526315789473684,0.0,0.10526315789473684,0.7894736842105263,0.7894736842105263,0.0
1642402,Enrique Freeman,NBA,2024-25,Wing,F,22,8.2,2.1,0.4,1.4,0.1,0.1,0.3,1.7,0.9,0.5,0.109,0.5945945945945946,0.13513513513513514,0.0,0.2702702702702703,0.2702702702702703,0.5135135135135135
201569,Eric Gordon,NBA,2024-25,Guard,G,39,19.7,6.8,1.7,1.2,0.7,0.3,0.7,5.2,1.2,3.5,0.14,0.18627450980392157,0.11764705882352941,0.024509803921568627,0.6715686274509803,0.6715686274509803,0.23529411764705882
1630596,Evan Mobley,NBA,2024-25,Big,C,71,30.5,18.5,3.2,9.3,0.9,1.6,2.0,12.8,4.3,3.2,0.226,0.4768211920529801,0.23178807947019867,0.037527593818984545,0.25386313465783666,0.25386313465783666,0.336644591611479
1630532,Franz Wagner,NBA,2024-25,Wing,F,60,33.7,24.2,4.7,5.7,1.3,0.4,2.3,19.4,5.2,5.9,0.306,0.2842377260981912,0.32041343669250644,0.0921619293712317,0.3031869078380706,0.3031869078380706,0.2678725236864772
1627832,Fred VanVleet,NBA,2024-25,Guard,G,60,35.2,14.1,5.6,3.7,1.6,0.4,1.5,12.7,2.3,7.7,0.176,0.1225296442687747,0.11330698287220026,0.15678524374176547,0.6073781291172595,0.6073781291172595,0.18050065876152832
1641713,GG Jackson,NBA,2024-25,Wing,F,29,15.8,7.2,1.0,3.2,0.4,0.2,1.1,6.9,1.4,3.3,0.219,0.2864321608040201,0.21105527638190955,0.02512562814070352,0.47738693467336685,0.47738693467336685,0.20100502512562815
1629216,Gabe Vincent,NBA,2024-25,Guard,G,72,21.2,6.4,1.4,1.3,0.7,0.2,0.6,5.8,0.3,4.3,0.131,0.1,0.09523809523809523,0.06904761904761905,0.7357142857142858,0.7357142857142858,0.05
202066,Garrett Temple,NBA,2024-25,Wing,G-F,28,8.1,1.9,1.1,1.0,0.6,0.1,0.4,2.1,0.4,1.0,0.129,0.2833333333333333,0.13333333333333333,0.11666666666666667,0.4666666666666667,0.4666666666666667,0.2
1629726,Garrison Mathews,NBA,2024-25,Guard,G,47,17.6,7.5,1.3,1.9,0.6,0.3,0.7,5.5,1.7,4.6,0.153,0.05058365758754864,0.058365758754863814,0.042801556420233464,0.8482490272373541,0.8482490272373541,0.3035019455252918
203914,Gary Harris,NBA,2024-25,Guard,G,48,14.8,3.0,0.6,1.3,0.5,0.3,0.4,2.8,0.3,2.1,0.09,0.10526315789473684,0.09774436090225563,0.03759398496240601,0.7593984962406015,0.7593984962406015,0.09022556390977443
1627780,Gary Payton II,NBA,2024-25,Guard,G,62,15.0,6.5,1.3,3.0,0.8,0.3,0.6,4.8,0.6,1.5,0.156,0.47315436241610737,0.19463087248322147,0.013422818791946308,0.3187919463087248,0.3187919463087248,0.12751677852348994
1629018,Gary Trent Jr.,NBA,2024-25,Guard,G,74,25.6,11.1,1.2,2.3,1.0,0.1,0.6,8.9,1.2,5.9,0.168,0.0882800608828006,0.1156773211567732,0.136986301369863,0.6590563165905632,0.6590563165905632,0.1400304414003044
1627777,Georges Niang,NBA,2024-25,Wing,F,79,21.5,9.9,1.4,3.4,0.4,0.2,1.0,7.8,0.7,5.2,0.177,0.16612903225806452,0.14677419354838708,0.027419354838709678,0.6596774193548387,0.6596774193548387,0.0935483870967742
203507,Giannis Antetokounmpo,NBA,2024-25,Wing,F,67,34.2,30.4,6.5,11.9,0.9,1.2,3.1,19.7,10.6,0.9,0.346,0.5678544351781653,0.16982562547384383,0.21455648218347234,0.047763457164518575,0.047763457164518575,0.5360121304018196
1629048,Goga Bitadze,NBA,2024-25,Big,C-F,70,20.4,7.2,2.0,6.6,0.7,1.4,1.0,4.8,1.9,0.4,0.142,0.7109144542772862,0.1710914454277286,0.035398230088495575,0.08259587020648967,0.08259587020648967,0.39233038348082594
1641711,Gradey Dick,NBA,2024-25,Wing,G-F,54,29.4,14.4,1.8,3.6,0.9,0.2,1.5,12.0,2.9,6.0,0.209,0.24420401854714066,0.11282843894899536,0.1391035548686244,0.5038639876352395,0.5038639876352395,0.23956723338485317
1629684,Grant Williams,NBA,2024-25,Wing,F,16,29.9,10.4,2.3,5.1,1.1,0.8,1.8,7.7,2.3,4.6,0.146,0.1951219512195122,0.12195121951219512,0.08130081300813008,0.6016260162601627,0.6016260162601627,0.3008130081300813
1628960,Grayson Allen,NBA,2024-25,Guard,G,64,24.1,10.6,2.1,3.0,0.8,0.3,1.2,7.6,1.8,5.5,0.169,0.15132924335378323,0.1165644171779141,0.016359918200409,0.7157464212678937,0.7157464212678937,0.2331288343558282
1627824,Guerschon Yabusele,NBA,2024-25,Wing,F,70,27.1,11.0,2.1,5.6,0.8,0.3,1.2,8.0,2.0,3.9,0.163,0.3836589698046181,0.108348134991119,0.021314387211367674,0.4866785079928952,0.4866785079928952,0.24511545293072823
1630611,Gui Santos,NBA,2024-25,Wing,F,56,13.6,4.1,1.4,3.1,0.4,0.2,0.8,3.2,0.8,1.8,0.126,0.2905027932960894,0.12290502793296089,0.0111731843575419,0.5754189944134078,0.5754189944134078,0.2346368715083799
203084,Harrison Barnes,NBA,2024-25,Wing,F,82,27.2,12.3,1.7,3.8,0.5,0.2,0.6,8.3,2.4,4.4,0.157,0.30453879941434847,0.13323572474377746,0.03513909224011713,0.527086383601757,0.527086383601757,0.2913616398243045
1631127,Harrison Ingram,NBA,2024-25,Wing,F,5,7.0,0.8,0.6,1.8,0.6,0.0,0.2,0.8,0.0,0.2,0.06,0.25,0.25,0.25,0.25,0.25,0.0
1629312,Haywood Highsmith,NBA,2024-25,Wing,F,74,24.6,6.5,1.5,3.4,0.9,0.5,0.7,5.3,0.6,3.1,0.111,0.23785166240409208,0.1329923273657289,0.03324808184143223,0.5959079283887468,0.5959079283887468,0.10997442455242967
1630529,Herbert Jones,NBA,2024-25,Wing,F,20,32.4,10.3,3.3,3.9,1.9,0.5,1.8,8.6,2.0,3.6,0.146,0.3313953488372093,0.19186046511627908,0.05813953488372093,0.4186046511627907,0.4186046511627907,0.23255813953488372
1641816,Hunter Tyson,NBA,2024-25,Wing,F,51,7.8,2.6,0.4,1.5,0.2,0.1,0.3,2.4,0.5,1.5,0.146,0.21666666666666667,0.10833333333333334,0.058333333333333334,0.6166666666666667,0.6166666666666667,0.23333333333333334
1630193,Immanuel Quickley,NBA,2024-25,Guard,G,33,27.8,17.1,5.8,3.5,0.7,0.1,1.8,13.3,3.9,6.8,0.246,0.1461187214611872,0.24429223744292236,0.0958904109589041,0.5136986301369864,0.5136986301369864,0.2922374429223744
1642403,Isaac Jones,NBA,2024-25,Wing,F,40,7.6,3.4,0.3,1.4,0.1,0.3,0.4,2.1,0.9,0.2,0.152,0.5542168674698795,0.3373493975903614,0.012048192771084338,0.0963855421686747,0.0963855421686747,0.43373493975903615
1630171,Isaac Okoro,NBA,2024-25,Wing,F-G,55,19.1,6.1,1.2,2.4,0.6,0.3,0.4,4.9,0.8,2.7,0.124,0.3707865168539326,0.052434456928838954,0.011235955056179775,0.5655430711610487,0.5655430711610487,0.17228464419475656
1642268,Isaiah Collier,NBA,2024-25,Guard,G,71,25.9,8.7,6.3,3.3,0.9,0.2,2.9,7.8,2.2,2.4,0.186,0.31891891891891894,0.3027027027027027,0.07387387387387387,0.3045045045045045,0.3045045045045045,0.2774774774774775
1642384,Isaiah Crawford,NBA,2024-25,Wing,F,15,3.0,0.9,0.1,0.5,0.1,0.1,0.1,0.7,0.3,0.3,0.122,0.18181818181818182,0.36363636363636365,0.0,0.45454545454545453,0.45454545454545453,0.36363636363636365
1628392,Isaiah Hartenstein,NBA,2024-25,Big,C-F,57,27.9,11.2,3.8,10.7,0.8,1.1,1.7,8.4,2.1,0.3,0.165,0.42291666666666666,0.49583333333333335,0.041666666666666664,0.03958333333333333,0.03958333333333333,0.24375
1630543,Isaiah Jackson,NBA,2024-25,Wing,F,5,16.8,7.0,1.0,5.6,0.6,1.6,1.0,4.6,2.8,0.0,0.164,0.9130434782608695,0.08695652173913043,0.0,0.0,0.0,0.6086956521739131
1630198,Isaiah Joe,NBA,2024-25,Guard,G,74,21.7,10.2,1.6,2.6,0.6,0.1,0.5,7.9,0.8,6.3,0.166,0.08503401360544217,0.05782312925170068,0.06462585034013606,0.7925170068027211,0.7925170068027211,0.09523809523809523
1630600,Isaiah Mobley,NBA,2024-25,,,1,17.4,6.0,5.0,4.0,1.0,1.0,0.0,7.0,2.0,3.0,0.17,,,,,,
1641815,Isaiah Stevens,NBA,2024-25,Guard,G,3,1.8,0.0,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.3,0.143,,,,,,
1630191,Isaiah Stewart,NBA,2024-25,Big,F-C,72,19.9,6.0,1.7,5.5,0.4,1.4,0.9,4.4,1.2,0.7,0.121,0.5777777777777777,0.23174603174603176,0.022222222222222223,0.16825396825396827,0.16825396825396827,0.2761904761904762
1631209,Isaiah Wong,NBA,2024-25,,,20,13.3,6.0,1.4,1.6,0.6,0.0,0.9,5.3,1.7,1.7,0.22,0.21904761904761905,0.3047619047619048,0.1619047619047619,0.3142857142857143,0.3142857142857143,0.3238095238095238
1627826,Ivica Zubac,NBA,2024-25,Big,C,80,32.8,16.8,2.7,12.6,0.7,1.1,1.6,11.8,3.0,0.0,0.192,0.5329087048832272,0.4394904458598726,0.027600849256900213,0.0,0.0,0.2505307855626327
1631120,JD Davison,NBA,2024-25,Guard,G,16,5.8,2.1,0.8,0.8,0.3,0.1,0.8,2.1,0.4,1.1,0.228,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.5294117647058824,0.5294117647058824,0.20588235294117646
1630550,JT Thor,NBA,2024-25,Wing,F,20,12.5,3.6,0.3,2.4,0.4,0.5,0.5,3.0,1.1,1.1,0.132,0.288135593220339,0.1864406779661017,0.1694915254237288,0.3559322033898305,0.3559322033898305,0.3728813559322034
1629630,Ja Morant,NBA,2024-25,Guard,G,50,30.4,23.2,7.3,4.1,1.2,0.2,3.7,17.8,6.4,5.7,0.312,0.29358830146231724,0.31046119235095615,0.07536557930258718,0.3205849268841395,0.3205849268841395,0.35883014623172105
1642266,Ja'Kobe Walter,NBA,2024-25,Guard,G,52,21.2,8.6,1.6,3.1,0.8,0.2,1.0,7.6,1.6,3.6,0.179,0.2824427480916031,0.16793893129770993,0.07633587786259542,0.4732824427480916,0.4732824427480916,0.21119592875318066
1631095,Jabari Smith Jr.,NBA,2024-25,Wing,F,57,30.1,12.2,1.1,7.0,0.4,0.7,1.1,9.9,2.2,4.9,0.16,0.21908127208480566,0.15901060070671377,0.13250883392226148,0.48939929328621906,0.48939929328621906,0.2226148409893993
1631133,Jabari Walker,NBA,2024-25,Wing,F,60,12.5,5.2,0.6,3.5,0.6,0.1,0.6,3.8,1.2,1.2,0.156,0.519650655021834,0.13100436681222707,0.034934497816593885,0.314410480349345,0.314410480349345,0.31004366812227074
1629098,Jack McVeigh,NBA,2024-25,Wing,G-F,9,4.8,1.6,0.1,0.6,0.0,0.2,0.2,1.9,0.0,1.4,0.176,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.7647058823529411,0.7647058823529411,0.0
1642050,Jackson Rowe,NBA,2024-25,Wing,F,6,8.6,3.7,0.7,1.8,0.7,0.0,0.2,2.8,1.0,1.7,0.142,0.23529411764705882,0.17647058823529413,0.0,0.5882352941176471,0.5882352941176471,0.35294117647058826
1631210,Jacob Toppin,NBA,2024-25,Wing,F,17,4.4,1.4,0.4,0.9,0.1,0.0,0.2,1.3,0.0,0.6,0.14,0.4090909090909091,0.09090909090909091,0.045454545454545456,0.45454545454545453,0.45454545454545453,0.0
1630702,Jaden Hardy,NBA,2024-25,Guard,G,57,15.9,8.7,1.4,1.6,0.5,0.1,1.4,7.3,1.5,3.5,0.244,0.18840579710144928,0.21497584541062803,0.12077294685990338,0.4758454106280193,0.4758454106280193,0.20772946859903382
1631093,Jaden Ivey,NBA,2024-25,Guard,G,30,29.9,17.6,4.0,4.1,0.9,0.4,3.0,13.8,3.9,5.1,0.256,0.3171912832929782,0.21307506053268765,0.09685230024213075,0.3728813559322034,0.3728813559322034,0.28087167070217917
1630183,Jaden McDaniels,NBA,2024-25,Wing,F,82,31.9,12.2,2.0,5.7,1.3,0.9,1.2,10.2,1.6,3.7,0.16,0.29856115107913667,0.24100719424460432,0.09712230215827339,0.36330935251798563,0.36330935251798563,0.15347721822541965
1630531,Jaden Springer,NBA,2024-25,Guard,G,43,8.5,2.5,0.8,1.3,0.6,0.1,0.4,2.1,0.9,1.1,0.139,0.2,0.24444444444444444,0.022222222222222223,0.5333333333333333,0.5333333333333333,0.4222222222222222
203109,Jae Crowder,NBA,2024-25,Wing,F,9,11.4,2.6,0.7,2.2,0.3,0.0,0.4,2.4,0.7,1.7,0.113,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.6818181818181818,0.6818181818181818,0.2727272727272727
1630256,Jae'Sean Tate,NBA,2024-25,Wing,F,52,11.3,3.6,0.9,2.3,0.5,0.1,0.4,2.8,0.9,0.9,0.126,0.3716216216216216,0.30405405405405406,0.013513513513513514,0.3108108108108108,0.3108108108108108,0.31756756756756754
1626143,Jahlil Okafor,NBA,2024-25,,,1,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1642443,Jahmir Young,NBA,2024-25,Guard,G,6,4.9,1.8,1.0,0.5,0.0,0.0,0.2,0.8,0.3,0.3,0.092,0.6,0.0,0.0,0.4,0.4,0.4
1631170,Jaime Jaquez Jr.,NBA,2024-25,Guard,G,66,20.7,8.6,2.5,4.4,0.9,0.2,1.5,7.0,2.2,1.8,0.194,0.4199134199134199,0.27056277056277056,0.05194805194805195,0.25757575757575757,0.25757575757575757,0.30735930735930733
