TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1611661320,2025,10,Sania Feagin,Sania,sania-feagin,1,F,6-3,,"MAR 15, 2003",23.0,R,South Carolina,1642790,
1611661320,2025,10,Rickea Jackson,Rickea,rickea-jackson,2,F,6-2,175,"MAR 16, 2001",25.0,1,Tennessee,1642288,
1611661320,2025,10,Dearica Hamby,Dearica,dearica-hamby,5,F,6-3,189,"NOV 06, 1993",32.0,10,Wake Forest,204324,
1611661320,2025,10,Kelsey Plum,Kelsey,kelsey-plum,10,G,5-8,145,"AUG 24, 1994",31.0,7,Washington,1628276,
1611661320,2025,10,Rae Burrell,Rae,rae-burrell,12,G-F,6-2,168,"JUN 21, 2000",25.0,3,Tennessee,1630996,
1611661320,2025,10,Sarah Ashlee Barker,Sarah Ashlee,sarah-ashlee-barker,13,G,6-0,,"SEP 10, 2001",24.0,R,Alabama,1642782,
1611661320,2025,10,Julie Allemand,Julie,julie-allemand,20,G,5-8,147,"JUL 07, 1996",29.0,2,Castors Braine,1627700,
1611661320,2025,10,Cameron Brink,Cameron,cameron-brink,22,F,6-4,170,"DEC 31, 2001",24.0,1,Stanford,1642287,
1611661320,2025,10,Azurá Stevens,Azurá,azurá-stevens,23,F-C,6-6,180,"FEB 01, 1996",30.0,7,Connecticut,1628922,
1611661320,2025,10,Alissa Pili,Alissa,alissa-pili,24,F,5-11,235,"JUN 08, 2001",24.0,1,Utah,1642293,
1611661320,2025,10,Emma Cannon,Emma,emma-cannon,32,F,6-2,190,"JUN 01, 1989",36.0,6,Florida Southern,1628242,
1611661320,2025,10,Julie Vanloo,Julie,julie-vanloo,35,G,5-8,,"FEB 10, 1993",33.0,1,,1642210,
