TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612752,2024,00,P.J. Tucker,P.J.,pj-tucker,,F,6-5,245,"MAY 05, 1985",40.0,13,Texas,200782,
1610612752,2024,00,Delon Wright,Delon,delon-wright,0,G,6-5,185,"APR 26, 1992",33.0,9,Utah,1626153,
1610612752,2024,00,MarJon Beauchamp,MarJon,marjon-beauchamp,0,F,6-7,199,"OCT 12, 2000",24.0,2,NBA G League Ignite,1630699,
1610612752,2024,00,Cameron Payne,Cameron,cameron-payne,1,G,6-3,183,"AUG 08, 1994",30.0,9,Murray State,1626166,
1610612752,2024,00,Miles McBride,Miles,miles-mcbride,2,G,6-1,195,"SEP 08, 2000",24.0,3,West Virginia,1630540,Draft Rights Traded from OKC on 07/30/21
1610612752,2024,00,Josh Hart,Josh,josh-hart,3,G,6-4,215,"MAR 06, 1995",30.0,7,Villanova,1628404,Traded from POR on 02/09/23
1610612752,2024,00,Pacôme Dadiet,Pacôme,pacôme-dadiet,4,F,6-8,210,"JUL 27, 2005",19.0,R,Ratiopharm Ulm,1642359,#25 Pick in 2024 Draft
1610612752,2024,00,Precious Achiuwa,Precious,precious-achiuwa,5,F,6-8,243,"SEP 19, 1999",25.0,4,Memphis,1630173,
1610612752,2024,00,OG Anunoby,OG,og-anunoby,8,F-G,6-7,240,"JUL 17, 1997",27.0,7,Indiana,1628384,Traded from TOR on 12/30/23
1610612752,2024,00,Kevin McCullar Jr.,Kevin,kevin-mccullar-jr,9,G,6-6,210,"MAR 15, 2001",24.0,R,Kansas,1641755,Draft Rights Traded from PHX on 06/27/24
1610612752,2024,00,Jalen Brunson,Jalen,jalen-brunson,11,G,6-2,190,"AUG 31, 1996",28.0,6,Villanova,1628973,Signed on 07/12/22
1610612752,2024,00,Tyler Kolek,Tyler,tyler-kolek,13,G,6-3,195,"MAR 27, 2001",24.0,R,Marquette,1642278,Draft Rights Traded from POR on 06/27/24
1610612752,2024,00,Mitchell Robinson,Mitchell,mitchell-robinson,23,C-F,7-0,240,"APR 01, 1998",27.0,6,Western Kentucky,1629011,#36 Pick in 2018 Draft
1610612752,2024,00,Mikal Bridges,Mikal,mikal-bridges,25,G-F,6-6,209,"AUG 30, 1996",28.0,6,Villanova,1628969,Traded from BKN on 07/06/24
1610612752,2024,00,Anton Watson,Anton,anton-watson,28,F,6-8,225,"OCT 06, 2000",24.0,R,Gonzaga,1641817,
1610612752,2024,00,Karl-Anthony Towns,Karl-Anthony,karl-anthony-towns,32,C-F,7-0,248,"NOV 15, 1995",29.0,9,Kentucky,1626157,Traded from MIN on 10/02/24
1610612752,2024,00,Landry Shamet,Landry,landry-shamet,44,G,6-4,190,"MAR 13, 1997",28.0,6,Wichita State,1629013,Signed on 09/14/24
1610612752,2024,00,Ariel Hukporti,Ariel,ariel-hukporti,55,C,6-11,246,"APR 12, 2002",23.0,R,Riesen Ludwigsburg,1630574,Draft Rights Traded from DAL on 06/27/24
