TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612753,2024,00,Anthony Black,Anthony,anthony-black,0,G,6-7,200,"JAN 20, 2004",21.0,1,Arkansas,1641710,#6 Pick in 2023 Draft
1610612753,2024,00,Jonathan Isaac,Jonathan,jonathan-isaac,1,F,6-10,230,"OCT 03, 1997",27.0,7,Florida State,1628371,#6 Pick in 2017 Draft
1610612753,2024,00,Caleb Houstan,Caleb,caleb-houstan,2,G,6-8,205,"JAN 09, 2003",22.0,2,Michigan,1631216,
1610612753,2024,00,Desmond Bane,Desmond,desmond-bane,3,G,6-5,215,"JUN 25, 1998",27.0,4,TCU,1630217,Traded from MEM on 06/15/25
1610612753,2024,00,Jalen Suggs,Jalen,jalen-suggs,4,G,6-5,205,"JUN 03, 2001",24.0,3,Gonzaga,1630591,#5 Pick in 2021 Draft
1610612753,2024,00,Paolo Banchero,Paolo,paolo-banchero,5,F,6-10,250,"NOV 12, 2002",22.0,2,Duke,1631094,#1 Pick in 2022 Draft
1610612753,2024,00,Mac McClung,Mac,mac-mcclung,8,G,6-2,185,"JAN 06, 1999",26.0,2,Texas Tech,1630644,
1610612753,2024,00,Cory Joseph,Cory,cory-joseph,10,G,6-2,200,"AUG 20, 1991",33.0,13,Texas,202709,
1610612753,2024,00,Trevelin Queen,Trevelin,trevelin-queen,12,G,6-5,190,"FEB 25, 1997",28.0,3,New Mexico State,1630243,
1610612753,2024,00,Jett Howard,Jett,jett-howard,13,G,6-6,215,"SEP 14, 2003",21.0,1,Michigan,1641724,#11 Pick in 2023 Draft
1610612753,2024,00,Gary Harris,Gary,gary-harris,14,G,6-4,210,"SEP 14, 1994",30.0,10,Michigan State,203914,
1610612753,2024,00,Moritz Wagner,Moritz,moritz-wagner,21,F-C,6-11,245,"APR 26, 1997",28.0,6,Michigan,1629021,Signed on 04/27/21
1610612753,2024,00,Franz Wagner,Franz,franz-wagner,22,F,6-10,220,"AUG 27, 2001",23.0,3,Michigan,1630532,#8 Pick in 2021 Draft
1610612753,2024,00,Tristan da Silva,Tristan,tristan-da-silva,23,F,6-8,217,"MAY 15, 2001",24.0,R,Colorado,1641783,#18 Pick in 2024 Draft
1610612753,2024,00,Wendell Carter Jr.,Wendell,wendell-carter-jr,34,C-F,6-10,270,"APR 16, 1999",26.0,6,Duke,1628976,Traded from CHI on 03/25/21
1610612753,2024,00,Goga Bitadze,Goga,goga-bitadze,35,C-F,6-10,250,"JUL 20, 1999",25.0,5,Mega Basket,1629048,Signed on 02/13/23
1610612753,2024,00,Ethan Thompson,Ethan,ethan-thompson,55,G,6-5,195,"MAY 04, 1999",26.0,R,Oregon State,1630679,
