TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1611661328,2025,10,Nneka Ogwumike,Nneka,nneka-ogwumike,3,F,6-2,190,"JUL 02, 1990",35.0,13,Stanford,203014,
1611661328,2025,10,Skylar Diggins,Skylar,skylar-diggins,4,G,5-9,140,"AUG 02, 1990",35.0,10,Notre Dame,203400,
1611661328,2025,10,Gabby Williams,Gabby,gabby-williams,5,F,5-11,172,"SEP 09, 1996",29.0,6,Connecticut,1628931,
1611661328,2025,10,Zia Cooke,Zia,zia-cooke,7,G,5-9,163,"JAN 09, 2001",25.0,2,South Carolina,1641660,
1611661328,2025,10,Lexie Brown,Lexie,lexie-brown,8,G,5-9,162,"OCT 27, 1994",31.0,7,Duke,1628882,
1611661328,2025,10,Ezi Magbegor,Ezi,ezi-magbegor,13,F-C,6-4,181,"AUG 13, 1999",26.0,5,Melbourne,1629496,
1611661328,2025,10,Dominique Malonga,Dominique,dominique-malonga,14,C,6-6,,"NOV 16, 2005",20.0,R,,1642798,
1611661328,2025,10,Erica Wheeler,Erica,erica-wheeler,17,G,5-7,143,"MAY 02, 1991",34.0,9,Rutgers,204365,
1611661328,2025,10,Brittney Sykes,Brittney,brittney-sykes,20,G,5-9,154,"FEB 07, 1994",32.0,8,Syracuse,1628279,
1611661328,2025,10,Tiffany Mitchell,Tiffany,tiffany-mitchell,25,G,5-9,169,"SEP 23, 1994",31.0,9,South Carolina,1627676,
1611661328,2025,10,Katie Lou Samuelson,Katie Lou,katie-lou-samuelson,33,F,6-3,163,"JUN 13, 1997",28.0,5,Connecticut,1629478,
1611661328,2025,10,Mackenzie Holmes,Mackenzie,mackenzie-holmes,54,F,6-3,,"NOV 01, 2000",25.0,R,Indiana,1642307,
