TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1611661331,2025,10,Carla Leite,Carla,carla-leite,0,G,5-9,,"APR 16, 2004",21.0,R,,1642304,
1611661331,2025,10,Kaitlyn Chen,Kaitlyn,kaitlyn-chen,2,G,5-9,,"FEB 22, 2002",24.0,R,Connecticut,1642822,
1611661331,2025,10,Laeticia Amihere,Laeticia,laeticia-amihere,3,F,6-3,185,"JUL 10, 2001",24.0,2,South Carolina,1641656,
1611661331,2025,10,Kayla Thornton,Kayla,kayla-thornton,5,F,6-1,190,"OCT 20, 1992",33.0,9,Texas-El Paso,203866,
1611661331,2025,10,Kaila Charles,Kaila,kaila-charles,6,G-F,6-1,168,"MAR 23, 1998",28.0,4,Maryland,1630097,
1611661331,2025,10,Iliana Rupert,Iliana,iliana-rupert,12,C,6-4,189,"JUL 12, 2001",24.0,2,Tango Bourges,1630387,
1611661331,2025,10,Janelle Salaün,Janelle,janelle-salaün,13,F,6-2,,"SEP 05, 2001",24.0,R,,1642767,
1611661331,2025,10,Temi Fágbénlé,Temi,temi-fágbénlé,14,C,6-4,180,"SEP 08, 1992",33.0,4,USC,1627701,
1611661331,2025,10,Tiffany Hayes,Tiffany,tiffany-hayes,15,G,5-10,155,"SEP 20, 1989",36.0,12,Connecticut,203026,
1611661331,2025,10,Kate Martin,Kate,kate-martin,20,G,6-0,172,"JUN 05, 2000",25.0,1,Iowa,1642324,
1611661331,2025,10,Veronica Burton,Veronica,veronica-burton,22,G,5-9,155,"JUL 12, 2000",25.0,3,Northwestern,1631007,
1611661331,2025,10,Cecilia Zandalasini,Cecilia,cecilia-zandalasini,24,F,6-2,175,"MAR 16, 1996",30.0,3,PF Schio,1628508,
1611661331,2025,10,Monique Billings,Monique,monique-billings,25,F,6-4,192,"MAY 02, 1996",29.0,7,UCLA,1628881,
