TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612761,2024,00,A.J. Lawson,A.J.,aj-lawson,0,G,6-6,179,"JUL 15, 2000",24.0,2,South Carolina,1630639,Signed on 12/11/24
1610612761,2024,00,Gradey Dick,Gradey,gradey-dick,1,G-F,6-6,200,"NOV 20, 2003",21.0,1,Kansas,1641711,#13 Pick in 2023 Draft
1610612761,2024,00,Jonathan Mogbo,Jonathan,jonathan-mogbo,2,F,6-9,225,"OCT 29, 2001",23.0,R,San Francisco,1642367,#31 Pick in 2024 Draft
1610612761,2024,00,Brandon Ingram,Brandon,brandon-ingram,3,F,6-8,190,"SEP 02, 1997",27.0,8,Duke,1627742,Traded from NOP on 02/06/25
1610612761,2024,00,Scottie Barnes,Scottie,scottie-barnes,4,F-G,6-7,237,"AUG 01, 2001",23.0,3,Florida State,1630567,#4 Pick in 2021 Draft
1610612761,2024,00,Immanuel Quickley,Immanuel,immanuel-quickley,5,G,6-2,190,"JUN 17, 1999",26.0,4,Kentucky,1630193,Traded from NYK on 12/30/23
1610612761,2024,00,Jared Rhoden,Jared,jared-rhoden,8,G,6-5,210,"AUG 27, 1999",25.0,2,Seton Hall,1631197,Signed on 02/19/25
1610612761,2024,00,RJ Barrett,RJ,rj-barrett,9,F-G,6-6,214,"JUN 14, 2000",25.0,5,Duke,1629628,Traded from NYK on 12/30/23
1610612761,2024,00,Colin Castleton,Colin,colin-castleton,11,C,6-10,250,"MAY 25, 2000",25.0,1,Florida,1630658,
1610612761,2024,00,Ja'Kobe Walter,Ja'Kobe,jakobe-walter,14,G,6-5,180,"SEP 04, 2004",20.0,R,Baylor,1642266,#19 Pick in 2024 Draft
1610612761,2024,00,Garrett Temple,Garrett,garrett-temple,17,G-F,6-5,195,"MAY 08, 1986",39.0,14,Louisiana State,202066,Signed on 07/31/23
1610612761,2024,00,Jakob Poeltl,Jakob,jakob-poeltl,19,C,7-0,260,"OCT 15, 1995",29.0,8,Utah,1627751,Traded from SAS on 02/09/23
1610612761,2024,00,Ulrich Chomche,Ulrich,ulrich-chomche,22,C,6-11,235,"DEC 30, 2005",19.0,R,NBA Global Academy,1642279,Draft Rights Traded from MEM on 07/06/24
1610612761,2024,00,Jamal Shead,Jamal,jamal-shead,23,G,6-1,200,"JUL 24, 2002",22.0,R,Houston,1642347,Draft Rights Traded from SAC on 06/28/24
1610612761,2024,00,Chris Boucher,Chris,chris-boucher,25,F,6-9,200,"JAN 11, 1993",32.0,7,Oregon,1628449,
1610612761,2024,00,Ochai Agbaji,Ochai,ochai-agbaji,30,G,6-5,215,"APR 20, 2000",25.0,2,Kansas,1630534,Traded from UTA on 02/08/24
1610612761,2024,00,Jamison Battle,Jamison,jamison-battle,77,F,6-7,220,"MAY 10, 2001",24.0,R,Ohio State,1642419,Signed on 07/16/24
