TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED
1610612757,2024,00,Scoot Henderson,Scoot,scoot-henderson,00,G,6-3,206,"FEB 03, 2004",21.0,1,NBA G League Ignite,1630703,#3 Pick in 2023 Draft
1610612757,2024,00,Anfernee Simons,Anfernee,anfernee-simons,1,G,6-3,200,"JUN 08, 1999",26.0,6,Edgewater HS (FL),1629014,
1610612757,2024,00,Deandre Ayton,Deandre,deandre-ayton,2,C,7-0,252,"JUL 23, 1998",26.0,6,Arizona,1629028,
1610612757,2024,00,Matisse Thybulle,Matisse,matisse-thybulle,4,G-F,6-5,201,"MAR 04, 1997",28.0,5,Washington,1629680,Traded from PHI on 02/09/23
1610612757,2024,00,Dalano Banton,Dalano,dalano-banton,5,F,6-8,203,"NOV 07, 1999",25.0,3,Nebraska,1630625,
1610612757,2024,00,Deni Avdija,Deni,deni-avdija,8,F,6-9,240,"JAN 03, 2001",24.0,4,Maccabi Tel Aviv,1630166,Traded from WAS on 07/06/24
1610612757,2024,00,Jerami Grant,Jerami,jerami-grant,9,F,6-7,210,"MAR 12, 1994",31.0,10,Syracuse,203924,Traded from DET on 07/06/22
1610612757,2024,00,Justin Minaya,Justin,justin-minaya,10,F,6-5,205,"MAR 26, 1999",26.0,2,Providence,1631303,
1610612757,2024,00,Bryce McGowens,Bryce,bryce-mcgowens,11,G,6-6,190,"NOV 08, 2002",22.0,2,Nebraska,1631121,
1610612757,2024,00,Shaedon Sharpe,Shaedon,shaedon-sharpe,17,G,6-5,208,"MAY 30, 2003",22.0,2,Kentucky,1631101,#7 Pick in 2022 Draft
1610612757,2024,00,Rayan Rupert,Rayan,rayan-rupert,21,G-F,6-6,195,"MAY 31, 2004",21.0,1,New Zealand Breakers,1641712,#43 Pick in 2023 Draft
1610612757,2024,00,Donovan Clingan,Donovan,donovan-clingan,23,C,7-2,280,"FEB 23, 2004",21.0,R,Connecticut,1642270,#7 Pick in 2024 Draft
1610612757,2024,00,Kris Murray,Kris,kris-murray,24,F,6-8,216,"AUG 19, 2000",24.0,1,Iowa,1631200,#23 Pick in 2023 Draft
1610612757,2024,00,Sidy Cissoko,Sidy,sidy-cissoko,25,G,6-6,200,"APR 02, 2004",21.0,1,NBA G League Ignite,1631321,Signed on 02/08/25
1610612757,2024,00,Duop Reath,Duop,duop-reath,26,C,6-9,245,"JUN 26, 1996",29.0,1,Louisiana State,1641871,Signed on 10/02/23
1610612757,2024,00,Toumani Camara,Toumani,toumani-camara,33,F,6-7,229,"MAY 08, 2000",25.0,1,Dayton,1641739,Traded from PHX on 09/27/23
1610612757,2024,00,Jabari Walker,Jabari,jabari-walker,34,F,6-7,237,"JUL 30, 2002",22.0,2,Colorado,1631133,
1610612757,2024,00,Robert Williams III,Robert,robert-williams-iii,35,C-F,6-9,249,"OCT 17, 1997",27.0,6,Texas A&M,1629057,Traded from BOS on 10/01/23
